result_id,study,outer_id,inner_id,outer_family,outer_label,outer_model_kind,block_bits,dimension,minimum_distance,step_bits,state_bits,persistence_exponent,persistence_offset,map_tag,message_exponent,message_bits,output_bits,outer_rows,epochs_per_region,bad_weight,distance_target,occupation_min,occupation_max,coverage_kind,result_class,arithmetic,margin_bits,margin_bits_text,failure_upper_text,dominant_weight,source_path,source_sha256,source_locator,notes
d39787c15f1fda7115e90946,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s8-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,8,14.0,2.0,family-scan-selected,12,4096,8192,64,1,819,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,13.1753428432056,,,16,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-69,
0178b57f747fb0de019c1a9f,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s8-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,8,14.0,2.0,family-scan-selected,12,4096,8192,256,4,819,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.495338689689831,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-60,
8df549b9d977cd05a9ba6385,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s8-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,8,14.0,2.0,family-scan-selected,12,4096,8192,1024,16,819,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.9035430044723809,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-49,
df5a09aed2018d25180f97cd,rm2sub_t64_matched_persistence_family_curve,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,9,15.0,2.0,family-scan-selected,13,8192,16384,128,2,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,31.17414850156397,,,22,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-37,
b9c074c23757989b02838bac,rm2sub_t64_matched_persistence_family_curve,bch-b32-k16-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,9,15.0,2.0,family-scan-selected,13,8192,16384,512,8,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.9119979789098713,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-18,
dc0c248f05233a40d4f719ea,rm2sub_t64_matched_persistence_family_curve,bch-b64-k32-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,bch,"Philips shortened-XBCH [64,32,12] exact",fixed_exact_spectrum,64,32,12,64,9,15.0,2.0,family-scan-selected,13,8192,16384,256,4,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,12.538630459392904,,,12,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-28,
71f23ee8b6c925e267000cd6,rm2sub_t64_matched_persistence_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,9,15.0,2.0,family-scan-selected,13,8192,16384,2048,32,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.7915432153938827,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-7,
daff2542e89a8d2094a69621,rm2sub_t64_matched_persistence_family_curve,random-b128-k64-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [128,64] reused",random_ensemble_expectation,128,64,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,128,2,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,25.194395721681225,,,15,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-132,
41b85f9e1f774219fb9b5aed,rm2sub_t64_matched_persistence_family_curve,random-b16-k8-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [16,8] reused",random_ensemble_expectation,16,8,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,1024,16,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-7.14980382805022,,,2,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-102,
4d13948652407f545d549f6f,rm2sub_t64_matched_persistence_family_curve,random-b256-k128-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [256,128] reused",random_ensemble_expectation,256,128,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,64,1,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,59.886922159903186,,,31,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-140,
b7c1d618d37dd989afec86dc,rm2sub_t64_matched_persistence_family_curve,random-b32-k16-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [32,16] reused",random_ensemble_expectation,32,16,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,512,8,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-2.110219343163253,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-113,
ef3e43450da6bc186ecc922a,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,256,4,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,7.321464390195024,,,7,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-123,
3d3cd7687efe3b905524dd3c,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,9,15.0,2.0,family-scan-selected,13,8192,16384,2048,32,1638,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-9.768581948120255,,,1,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-90,
6e222b88072c870a5c872f64,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,9,15.0,2.0,family-scan-selected,13,8192,16384,128,2,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,13.907926945243634,,,16,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-70,
a50d5267dde9c5f46ac6bc05,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,9,15.0,2.0,family-scan-selected,13,8192,16384,512,8,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.9119979789098713,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-61,
f3a2bc77e60be531b106d8f2,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s9-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,9,15.0,2.0,family-scan-selected,13,8192,16384,2048,32,1638,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.7915432153938827,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-50,
36b941e236719b5920b18608,rm2sub_t64_matched_persistence_family_curve,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,10,16.0,2.0,family-scan-selected,14,16384,32768,256,4,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,32.608305153698005,,,22,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-38,
786be9bbd5144cb0a0e230a1,rm2sub_t64_matched_persistence_family_curve,bch-b32-k16-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,10,16.0,2.0,family-scan-selected,14,16384,32768,1024,16,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,4.139795018136571,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-19,
e402e3a3ae787e5984c3a5d1,rm2sub_t64_matched_persistence_family_curve,bch-b64-k32-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,bch,"Philips shortened-XBCH [64,32,12] exact",fixed_exact_spectrum,64,32,12,64,10,16.0,2.0,family-scan-selected,14,16384,32768,512,8,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,12.959356933194393,,,12,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-29,
a62f50c8037d22830485fc03,rm2sub_t64_matched_persistence_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,10,16.0,2.0,family-scan-selected,14,16384,32768,4096,64,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.7428536896933395,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-8,
bcab5391f5f7f8d847110d61,rm2sub_t64_matched_persistence_family_curve,random-b128-k64-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [128,64] reused",random_ensemble_expectation,128,64,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,256,4,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,25.364605309776,,,14,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-133,
23b238b80747150d17ebfe84,rm2sub_t64_matched_persistence_family_curve,random-b16-k8-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [16,8] reused",random_ensemble_expectation,16,8,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,2048,32,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-8.085780810133585,,,2,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-103,
746b5c5f68cafa2f95a85e52,rm2sub_t64_matched_persistence_family_curve,random-b256-k128-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [256,128] reused",random_ensemble_expectation,256,128,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,128,2,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,61.39677519686983,,,29,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-141,
2a7a91c073baf89a5eaaef5c,rm2sub_t64_matched_persistence_family_curve,random-b32-k16-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [32,16] reused",random_ensemble_expectation,32,16,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,1024,16,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-2.9398369791810914,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-114,
7d6eb3bd973bed921486652d,rm2sub_t64_matched_persistence_family_curve,random-b512-k256-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [512,256] reused",random_ensemble_expectation,512,256,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,64,1,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,132.3929594714028,,,59,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-148,
f255d106d86f20aa5e868e58,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,512,8,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,6.78808568067366,,,7,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-124,
e8f3305459e7deb73b52cc59,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,10,16.0,2.0,family-scan-selected,14,16384,32768,4096,64,3276,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-10.740823485514026,,,1,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-91,
60687cda75aa03818c121120,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,10,16.0,2.0,family-scan-selected,14,16384,32768,256,4,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,14.195181630831899,,,16,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-71,
35f68d1dd1209304f49ff368,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,10,16.0,2.0,family-scan-selected,14,16384,32768,1024,16,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,4.139795018136571,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-62,
759ad7b84465b8411aa072a7,rm2sub_t64_matched_persistence_family_curve,rm-b512-k256-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,rm,"RM(4,9) [512,256,32] exact",fixed_exact_spectrum,512,256,32,64,10,16.0,2.0,family-scan-selected,14,16384,32768,64,1,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,40.718463710894056,,,32,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-78,
9c27e21894ec4a1c8b6620e1,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s10-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,10,16.0,2.0,family-scan-selected,14,16384,32768,4096,64,3276,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.7428536896933395,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-51,
43e2d7be8e86fd2e054847d1,rm2sub_t64_matched_persistence_family_curve,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,11,17.0,2.0,family-scan-selected,15,32768,65536,512,8,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,33.53409284199739,,,22,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-39,
0e314eb6122ac2dbc1b1648c,rm2sub_t64_matched_persistence_family_curve,bch-b32-k16-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,11,17.0,2.0,family-scan-selected,15,32768,65536,2048,32,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,4.190117400615439,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-20,
1ea8e63c700de4ea768d82b7,rm2sub_t64_matched_persistence_family_curve,bch-b64-k32-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,bch,"Philips shortened-XBCH [64,32,12] exact",fixed_exact_spectrum,64,32,12,64,11,17.0,2.0,family-scan-selected,15,32768,65536,1024,16,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,13.036168823385212,,,12,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-30,
cde8d6b39a90287378a534bd,rm2sub_t64_matched_persistence_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,11,17.0,2.0,family-scan-selected,15,32768,65536,8192,128,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.7454175204470876,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-9,
8057f3175605d3e6a1a7fb50,rm2sub_t64_matched_persistence_family_curve,random-b1024-k512-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [1024,512] reused",random_ensemble_expectation,1024,512,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,64,1,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,279.7997617673386,,,116,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-155,
543e54316b06ac8d6c2fec66,rm2sub_t64_matched_persistence_family_curve,random-b128-k64-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [128,64] reused",random_ensemble_expectation,128,64,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,512,8,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,25.105075255979983,,,14,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-134,
5bd36cd0c92cfd82859f873f,rm2sub_t64_matched_persistence_family_curve,random-b16-k8-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [16,8] reused",random_ensemble_expectation,16,8,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,4096,64,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-9.049366030943295,,,2,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-104,
db79e7160f342dca2449c069,rm2sub_t64_matched_persistence_family_curve,random-b256-k128-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [256,128] reused",random_ensemble_expectation,256,128,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,256,4,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,62.16001629980406,,,28,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-142,
fe8a2d6cedee835fd8aad267,rm2sub_t64_matched_persistence_family_curve,random-b32-k16-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [32,16] reused",random_ensemble_expectation,32,16,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,2048,32,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-3.8503148926318307,,,4,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-115,
ccf25151920999ed88ca5ab7,rm2sub_t64_matched_persistence_family_curve,random-b512-k256-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [512,256] reused",random_ensemble_expectation,512,256,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,128,2,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,135.09138007432492,,,58,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-149,
68731d59686e47479847107a,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,1024,16,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,6.050372936656568,,,7,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-125,
483efe3c9c048178e59044d6,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,11,17.0,2.0,family-scan-selected,15,32768,65536,8192,128,6553,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-11.724922141994034,,,1,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-92,
948c0f20617677b02eae06b0,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,11,17.0,2.0,family-scan-selected,15,32768,65536,512,8,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,14.111017678294251,,,16,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-72,
e5744ddab3b0dc9272f6b6cf,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,11,17.0,2.0,family-scan-selected,15,32768,65536,2048,32,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,4.190117400615439,,,8,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-63,
6a9ad82d8d96edfe2c68110b,rm2sub_t64_matched_persistence_family_curve,rm-b512-k256-fixed-exact-spectrum,rm2sub-t64-s11-family-scan-selected-anone-kdnone-k4none,rm,"RM(4,9) [512,256,32] exact",fixed_exact_spectrum,512,256,32,64,11,17.0,2.0,family-scan-selected,15,32768,65536,128,2,6553,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,41.374553953154646,,,32,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,csv-line-79,
