k,k_eff,N,delta,d,sigma,block_bits,blocks,d0,h_max,model,singleton_volume,total_log2,margin_bits,peak_h,peak_term_log2,peak_outer_log2,peak_inner_log2
1048576,1048576,2097152,0.09,188743,32,256,4096,32,500,spectrum-csv,0,-40.520728,40.520728,32,-41.535025,37.629712,-79.164737
