k,k_eff,N,delta,d,sigma,block_bits,blocks,d0,h,outer_log2,outer_z,inner_log2,term_log2,cum_log2
1048576,1048576,2097152,0.106,222298,32,128,8192,30,1,-inf,,-2.237843,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,2,-inf,,-4.475684,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,3,-inf,,-6.713526,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,4,-inf,,-8.951366,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,5,-inf,,-11.189206,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,6,-inf,,-13.427045,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,7,-inf,,-15.664883,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,8,-inf,,-17.902721,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,9,-inf,,-20.140558,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,10,-inf,,-22.378394,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,11,-inf,,-24.616229,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,12,-inf,,-26.854064,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,13,-inf,,-29.091897,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,14,-inf,,-31.329731,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,15,-inf,,-33.567563,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,16,-inf,,-35.805394,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,17,-inf,,-38.043225,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,18,-inf,,-40.281055,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,19,-inf,,-42.518884,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,20,-inf,,-44.756712,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,21,-inf,,-46.994540,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,22,-inf,,-49.232366,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,23,-inf,,-51.470191,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,24,-inf,,-53.708016,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,25,-inf,,-55.945839,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,26,-inf,,-58.183662,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,27,-inf,,-60.421483,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,28,-inf,,-62.659303,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,29,-inf,,-64.897122,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,128,8192,30,30,27.255202,0.248785289163,-67.134939,-39.879738,-39.879738
1048576,1048576,2097152,0.106,222298,32,128,8192,30,31,29.262228,0.248785289163,-69.372755,-40.110527,-38.990522
1048576,1048576,2097152,0.106,222298,32,128,8192,30,32,31.269255,0.248785289163,-71.610569,-40.341314,-38.513283
1048576,1048576,2097152,0.106,222298,32,128,8192,30,33,33.276282,0.248785289163,-73.848382,-40.572100,-38.202928
1048576,1048576,2097152,0.106,222298,32,128,8192,30,34,35.283309,0.248785289163,-76.086193,-40.802884,-37.982668
1048576,1048576,2097152,0.106,222298,32,128,8192,30,35,37.290336,0.248785289163,-78.324002,-41.033666,-37.818321
1048576,1048576,2097152,0.106,222298,32,128,8192,30,36,39.297363,0.248785289163,-80.561808,-41.264445,-37.691677
1048576,1048576,2097152,0.106,222298,32,128,8192,30,37,41.304390,0.248785289163,-82.799612,-41.495223,-37.591887
1048576,1048576,2097152,0.106,222298,32,128,8192,30,38,43.311417,0.248785289163,-85.037414,-41.725997,-37.511977
1048576,1048576,2097152,0.106,222298,32,128,8192,30,39,45.318444,0.248785289163,-87.275213,-41.956769,-37.447207
1048576,1048576,2097152,0.106,222298,32,128,8192,30,40,47.325471,0.248785289163,-89.513008,-42.187537,-37.394217
1048576,1048576,2097152,0.106,222298,32,128,8192,30,41,49.332498,0.248785289163,-91.750800,-42.418302,-37.350547
1048576,1048576,2097152,0.106,222298,32,128,8192,30,42,51.339525,0.248785289163,-93.988588,-42.649063,-37.314348
1048576,1048576,2097152,0.106,222298,32,128,8192,30,43,53.346551,0.248785289163,-96.226371,-42.879819,-37.284200
1048576,1048576,2097152,0.106,222298,32,128,8192,30,44,55.353578,0.248785289163,-98.464149,-43.110571,-37.258996
1048576,1048576,2097152,0.106,222298,32,128,8192,30,45,57.360605,0.248785289163,-100.701922,-43.341317,-37.237860
1048576,1048576,2097152,0.106,222298,32,128,8192,30,46,59.367632,0.248785289163,-102.939689,-43.572056,-37.220089
1048576,1048576,2097152,0.106,222298,32,128,8192,30,47,61.374659,0.248785289163,-105.177448,-43.802789,-37.205115
1048576,1048576,2097152,0.106,222298,32,128,8192,30,48,63.381686,0.248785289163,-107.415200,-44.033514,-37.192476
1048576,1048576,2097152,0.106,222298,32,128,8192,30,49,65.388713,0.248785289163,-109.652943,-44.264230,-37.181791
1048576,1048576,2097152,0.106,222298,32,128,8192,30,50,67.395740,0.248785289163,-111.890676,-44.494936,-37.172748
1048576,1048576,2097152,0.106,222298,32,128,8192,30,51,69.402767,0.248785289163,-114.128398,-44.725631,-37.165085
1048576,1048576,2097152,0.106,222298,32,128,8192,30,52,71.409794,0.248785289163,-116.366107,-44.956314,-37.158587
1048576,1048576,2097152,0.106,222298,32,128,8192,30,53,73.416821,0.248785289163,-118.603803,-45.186982,-37.153072
1048576,1048576,2097152,0.106,222298,32,128,8192,30,54,75.337188,0.279342122892,-120.841482,-45.504295,-37.148661
1048576,1048576,2097152,0.106,222298,32,128,8192,30,55,77.177083,0.279342122892,-123.079144,-45.902061,-37.145322
1048576,1048576,2097152,0.106,222298,32,128,8192,30,56,79.016978,0.279342122892,-125.316785,-46.299808,-37.142792
1048576,1048576,2097152,0.106,222298,32,128,8192,30,57,80.856872,0.279342122892,-127.554404,-46.697532,-37.140875
1048576,1048576,2097152,0.106,222298,32,128,8192,30,58,82.696767,0.279342122892,-129.791997,-47.095230,-37.139422
1048576,1048576,2097152,0.106,222298,32,128,8192,30,59,84.450358,0.313652072773,-132.029562,-47.579203,-37.138384
1048576,1048576,2097152,0.106,222298,32,128,8192,30,60,86.123121,0.313652072773,-134.267094,-48.143972,-37.137682
1048576,1048576,2097152,0.106,222298,32,128,8192,30,61,87.795884,0.313652072773,-136.504589,-48.708704,-37.137208
1048576,1048576,2097152,0.106,222298,32,128,8192,30,62,89.468647,0.313652072773,-138.742043,-49.273395,-37.136887
1048576,1048576,2097152,0.106,222298,32,128,8192,30,63,91.141410,0.313652072773,-140.979450,-49.838040,-37.136671
1048576,1048576,2097152,0.106,222298,32,128,8192,30,64,92.814173,0.313652072773,-143.216806,-50.402632,-37.136524
1048576,1048576,2097152,0.106,222298,32,128,8192,30,65,94.359745,0.352176111989,-145.454102,-51.094357,-37.136434
1048576,1048576,2097152,0.106,222298,32,128,8192,30,66,95.865376,0.352176111989,-147.691331,-51.825955,-37.136379
1048576,1048576,2097152,0.106,222298,32,128,8192,30,67,97.371007,0.352176111989,-149.928486,-52.557479,-37.136346
1048576,1048576,2097152,0.106,222298,32,128,8192,30,68,98.876638,0.352176111989,-152.165557,-53.288919,-37.136326
1048576,1048576,2097152,0.106,222298,32,128,8192,30,69,100.382269,0.352176111989,-154.402533,-54.020264,-37.136314
1048576,1048576,2097152,0.106,222298,32,128,8192,30,70,101.887900,0.352176111989,-156.639403,-54.751503,-37.136307
1048576,1048576,2097152,0.106,222298,32,128,8192,30,71,103.393531,0.352176111989,-158.876152,-55.482621,-37.136303
1048576,1048576,2097152,0.106,222298,32,128,8192,30,72,104.899162,0.352176111989,-161.112767,-56.213605,-37.136300
1048576,1048576,2097152,0.106,222298,32,128,8192,30,73,106.404793,0.352176111989,-163.349231,-56.944437,-37.136299
1048576,1048576,2097152,0.106,222298,32,128,8192,30,74,107.910424,0.352176111989,-165.585524,-57.675100,-37.136298
1048576,1048576,2097152,0.106,222298,32,128,8192,30,75,109.416055,0.352176111989,-167.821627,-58.405571,-37.136297
1048576,1048576,2097152,0.106,222298,32,128,8192,30,76,110.921686,0.352176111989,-170.057515,-59.135828,-37.136297
1048576,1048576,2097152,0.106,222298,32,128,8192,30,77,112.427318,0.352176111989,-172.293162,-59.865845,-37.136297
1048576,1048576,2097152,0.106,222298,32,128,8192,30,78,113.932949,0.352176111989,-174.528540,-60.595592,-37.136297
1048576,1048576,2097152,0.106,222298,32,128,8192,30,79,115.438580,0.352176111989,-176.763616,-61.325036,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,80,116.944211,0.352176111989,-178.998353,-62.054142,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,81,118.449842,0.352176111989,-181.232711,-62.782869,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,82,119.955473,0.352176111989,-183.466646,-63.511173,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,83,121.461104,0.352176111989,-185.700107,-64.239003,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,84,122.966735,0.352176111989,-187.933039,-64.966304,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,85,124.472366,0.352176111989,-190.165381,-65.693015,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,86,125.977997,0.352176111989,-192.397066,-66.419069,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,87,127.483628,0.352176111989,-194.628018,-67.144390,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,88,128.989259,0.352176111989,-196.858157,-67.868898,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,89,130.494890,0.352176111989,-199.087391,-68.592501,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,90,132.000521,0.352176111989,-201.315623,-69.315102,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,91,133.506152,0.352176111989,-203.542744,-70.036592,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,92,135.011783,0.352176111989,-205.768640,-70.756856,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,93,136.517414,0.352176111989,-207.993180,-71.475766,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,94,138.023045,0.352176111989,-210.216231,-72.193186,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,95,139.528676,0.352176111989,-212.437643,-72.908967,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,96,141.034307,0.352176111989,-214.657262,-73.622955,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,97,142.539938,0.352176111989,-216.874919,-74.334981,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,98,144.045569,0.352176111989,-219.090440,-75.044871,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,99,145.551200,0.352176111989,-221.303637,-75.752437,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,100,147.056831,0.352176111989,-223.514322,-76.457490,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,101,148.562462,0.352176111989,-225.722292,-77.159830,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,102,150.068094,0.352176111989,-227.927350,-77.859257,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,103,151.573725,0.352176111989,-230.129288,-78.555563,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,104,153.079356,0.352176111989,-232.327903,-79.248548,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,105,154.584987,0.352176111989,-234.522998,-79.938012,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,106,156.090618,0.352176111989,-236.714376,-80.623758,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,107,157.596249,0.352176111989,-238.901855,-81.305607,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,108,159.101880,0.352176111989,-241.085269,-81.983389,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,109,160.607511,0.352176111989,-243.264462,-82.656951,-37.136296
1048576,1048576,2097152,0.106,222298,32,128,8192,30,110,162.113142,0.352176111989,-245.439303,-83.326161,-37.136296
