H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
30,-916624.1598032789,-126.18665322888963,-179.36062861126914,-234.2158611834507,-290.17070246043295,-346.9656621432328,-404.45253541580524,-462.53586645487917,-521.1496586303984,-126.18665322888963
31,-916624.1598032789,-128.38248628416062,-181.46250391923314,-236.22063409324647,-292.0750145513319,-348.7659191584008,-406.1448821531452,-464.11615809883966,-522.6134279088869,-128.38248628416062
32,-916624.1598032789,-130.57973036602564,-183.56876868083387,-238.23297271112327,-293.9902864712876,-350.58077076380266,-407.8557248562234,-465.7191434321552,-524.104419114905,-130.57973036602564
33,-916624.1598032789,-132.77830130971478,-185.6791561411262,-240.25240959174275,-295.9158295552945,-352.409283705456,-409.58385897879384,-467.34331598293295,-525.6207885653095,-132.77830130971478
34,-916624.1598032789,-134.97812225402996,-187.7934231411259,-242.27851932113384,-297.85101810533564,-354.250611561516,-411.3281941193341,-468.9873148117791,-527.16087433675,-134.97812225402996
35,-916624.1598032789,-137.1791228414383,-189.91134743539797,-244.31091364365486,-299.79528195749185,-356.1039843045623,-413.0877400400643,-470.6499063326332,-528.723173087694,-137.1791228414383
36,-916624.1598032789,-139.38123849660644,-192.03272535235078,-246.34923724768288,-301.7481000871891,-357.96869936027645,-414.86159473830475,-472.32996886412747,-530.3063204427731,-139.38123849660644
37,-916624.1598032789,-141.5844098241345,-194.1573697947194,-248.39316415424688,-303.70899513145554,-359.84411395991435,-416.6489342662842,-474.0264794803355,-531.9090743478308,-141.5844098241345
38,-916624.1598032789,-143.78858203723655,-196.28510845668802,-250.44239454214073,-305.67752860884195,-361.72963850240956,-418.44900393452497,-475.73850269599524,-533.5303008052211,-143.78858203723655
39,-916624.1598032789,-145.99370452379125,-198.41578233529907,-252.49665205205255,-307.65329683699804,-363.6247308737177,-420.2611107823445,-477.4651807898871,-535.1689616941163,-145.99370452379125
40,-916624.1598032789,-148.19973043412858,-200.5492443966528,-254.55568140168862,-309.6359273449861,-365.5288914782296,-422.08461701824353,-479.2057254056715,-536.8241042363368,-148.19973043412858
41,-916624.1598032789,-150.40661626720882,-202.68535835398097,-256.61924624519935,-311.6250756853186,-367.44165885266926,-423.9189342588206,-480.95941020733306,-538.494851821919,-150.40661626720882
42,-916624.1598032789,-152.6143216298,-204.82399771577352,-258.68712741565344,-313.6204227608454,-369.3626059494097,-425.76351861878265,-482.7255646003406,-540.1803961546797,-152.6143216298
43,-916624.1598032789,-154.82280889981843,-206.96504482153023,-260.75912125180696,-315.6216723484256,-371.29133674775926,-427.6178662826399,-484.503568115066,-541.8799902731572,-154.82280889981843
44,-916624.1598032789,-157.03204299415268,-209.10839005388544,-262.83503818436753,-317.6285489783465,-373.22748333290775,-429.4815096745798,-486.29284554121216,-543.592942502005,-157.03204299415268
45,-916624.1598032789,-159.24199115122602,-211.2539311277707,-264.91470147092895,-319.6407960451984,-375.1707033021956,-431.35401406700623,-488.0928626307074,-545.3186111237351,-159.24199115122602
46,-916624.1598032789,-161.45262270261549,-213.40157242272798,-266.9979460361252,-321.65817409531195,-377.12067743034606,-433.2349745434708,-489.90312226576873,-547.0563996447046,-161.45262270261549
47,-916624.1598032789,-163.66390893570866,-215.55122445332782,-269.0846175038052,-323.6804593680648,-379.0771076596303,-435.12401336855805,-491.72316112886267,-548.8057526731683,-163.66390893570866
48,-916624.1598032789,-165.87582291093958,-217.70280333540347,-271.17457127192256,-325.7074424336344,-381.03971524809276,-437.02077758661096,-493.55254668315416,-550.5661522022775,-165.87582291093958
49,-916624.1598032789,-168.08833931518038,-219.85623032448865,-273.2676717007614,-327.7389269908089,-383.00823913133775,-438.92493689536906,-495.3908744983379,-552.337114319709,-168.08833931518038
50,-916624.1598032789,-170.3014343385562,-222.01143140945655,-275.36379139228626,-329.7747287969206,-384.98243446305014,-440.83618175162377,-497.237765869576,-554.11818628055,-170.3014343385562
51,-916624.1598032789,-172.51508556958998,-224.16833695243102,-277.4628105474522,-331.814674711572,-386.9620713101137,-442.7542216779472,-499.0928656905784,-555.9089438951286,-172.51508556958998
52,-916624.1598032789,-174.72927186780467,-226.3268813308825,-279.5646163535683,-333.85860180198114,-388.9469334450915,-444.67878370740976,-500.9558405109541,-557.7089891539866,-174.72927186780467
53,-916624.1598032789,-176.94397328737762,-228.48700265268744,-281.6691024692879,-335.90635657376885,-390.93681729560853,-446.6096110208428,-502.82637682661345,-559.5179481319831,-176.94397328737762
54,-916624.1598032789,-179.1591709710241,-230.64864246086924,-283.77616852112266,-337.95779423784114,-392.9315309575659,-448.546461679284,-504.70417950084493,-561.335469063423,-179.1591709710241
55,-916624.1598032789,-181.3748470796333,-232.81174549137373,-285.88571967241734,-340.0127780715346,-394.9308933271196,-450.48910750282596,-506.5889703630546,-563.1612206302248,-181.3748470796333
56,-916624.1598032789,-183.59098472207063,-234.97625944650892,-287.99766622521014,-342.0711788320063,-396.9347333066364,-452.43733304789106,-508.48048693349216,-564.9948904072016,-183.59098472207063
57,-916624.1598032789,-185.80756790431832,-237.14213480148445,-290.1119232706639,-344.13287423539566,-398.94288909574044,-454.39093469126993,-510.3784812790671,-566.8361834659207,-185.80756790431832
58,-916624.1598032789,-188.02458143187266,-239.30932457662024,-292.2284103189057,-346.1977484308088,-400.95520749433234,-456.34971974536853,-512.2827189220424,-568.6848210556919,-188.02458143187266
59,-916624.1598032789,-190.24201089361023,-241.4777842021043,-294.34705103377587,-348.26569159292404,-402.97154333961777,-458.31350572458535,-514.1929779190122,-570.5405394764149,-190.24201089361023
60,-916624.1598032789,-192.45984257641285,-243.6474713234858,-296.4677729194006,-350.33659947877584,-404.99175892096497,-460.28211960488727,-516.1090479501446,-572.4030889807987,-192.45984257641285
61,-916624.1598032789,-194.6780634398979,-245.8183456763233,-298.59050708586204,-352.4103730746497,-407.0157234972462,-462.25539719946556,-518.0307295398205,-574.2722328250445,-194.6780634398979
62,-916624.1598032789,-196.89666108228627,-247.99036896003204,-300.7151880230823,-354.48691826119943,-409.0433128433394,-464.23318257587306,-519.9578333323723,-576.1477463898266,-196.89666108228627
63,-916624.1598032789,-199.1156236825487,-250.16350469539836,-302.8417533664594,-356.56614547920907,-411.0744088072904,-466.21532749479474,-521.8901794016965,-578.0294163487679,-199.1156236825487
64,-916624.1598032789,-201.334939958151,-252.33771810433214,-304.9701436920951,-358.64796943308744,-413.108898914093,-468.201690905372,-523.827596628367,-579.9170399166156,-201.334939958151
65,-916624.1598032789,-203.5545991565966,-254.51297602942708,-307.10030235843783,-360.73230884810215,-415.14667603130977,-470.1921385112549,-525.7699221574243,-581.8104241890536,-203.5545991565966
66,-916624.1598032789,-205.77459100242345,-256.6892468145089,-309.23217531496744,-362.81908620123556,-417.187638015624,-472.1865423256974,-527.7170008540508,-583.7093854902506,-205.77459100242345
67,-916624.1598032789,-207.9949056722211,-258.8665002181535,-311.3657109493113,-364.9082274965382,-419.23168741047317,-474.1847802849816,-529.6686848256576,-585.6137487956988,-207.9949056722211
68,-916624.1598032789,-210.21553379513117,-261.04470735723453,-313.5008599693706,-366.99966208092246,-421.2787311901697,-476.1867359149431,-531.6248330043262,-587.5233472234718,-210.21553379513117
69,-916624.1598032789,-212.4364663851785,-263.22384058646935,-315.63757522599104,-369.09332240548974,-423.3286804549909,-478.1922979544451,-533.5853106928122,-589.4380214962581,-212.4364663851785
70,-916624.1598032789,-214.65769483234268,-265.40387344049833,-317.77581160229806,-371.18914385804715,-425.38145020239665,-480.20136006048284,-535.5499891981269,-591.3576194975632,-214.65769483234268
71,-916624.1598032789,-216.87921091825206,-267.58478060402166,-319.9155259348957,-373.28706463162655,-427.43695913882607,-482.21382055873653,-537.518745516028,-593.2819958847995,-216.87921091825206
72,-916624.1598032789,-219.1010067257142,-269.7665377790032,-322.056676835559,-375.3870254972835,-429.49512939985766,-484.2295821070726,-539.4914619334027,-595.2110116256974,-219.1010067257142
73,-916624.1598032789,-221.3230746877686,-271.9491216942606,-324.1992246585411,-377.4889697259563,-431.5558864232219,-486.2485515159943,-541.4680257920896,-597.1445337010715,-221.3230746877686
74,-916624.1598032789,-223.54540753828047,-274.1325100193182,-326.3431313749994,-379.59284292062824,-433.61915873558473,-488.27063948661976,-543.4483291743785,-599.0824347337737,-223.54540753828047
75,-916624.1598032789,-225.767998302514,-276.3166813206612,-328.488360492539,-381.6985928964966,-435.68487779048326,-490.2957604032857,-545.432268646865,-601.0245926801216,-225.767998302514
76,-916624.1598032789,-227.990840251135,-278.501614983735,-330.634876942934,-383.806169532018,-437.7529777800378,-492.32383210308427,-547.4197449846918,-602.9708905054601,-227.990840251135
77,-916624.1598032789,-230.21392695631258,-280.68729123909884,-332.7826470762885,-385.91552472882637,-439.82339555821676,-494.35477575982446,-549.4106630133905,-604.921215980763,-230.21392695631258
78,-916624.1598032789,-232.43725221237298,-282.87369105504604,-334.93163852375426,-388.026612242466,-441.89607043738283,-496.3885156439769,-551.4049313295561,-606.8754613612099,-232.43725221237298
79,-916624.1598032789,-234.66081004035303,-285.06079611595936,-337.08182014786235,-390.13938760286976,-443.9709440768112,-498.42497897700486,-553.4024621186264,-608.8335231647703,-234.66081004035303
80,-916624.1598032789,-236.88459471112523,-287.248588820825,-339.2331620148654,-392.2538080586998,-446.0479603971847,-500.4640958139631,-555.4031710033189,-610.7953019840985,-236.88459471112523
81,-916624.1598032789,-239.1086006894681,-289.43705220428444,-341.3856352911971,-394.3698324476431,-448.12706542292335,-502.50579885599166,-557.4069768242549,-612.7607022330519,-239.1086006894681
82,-916624.1598032789,-241.33282262737197,-291.6261699082393,-343.5392121920747,-396.48742112044664,-450.20820718008684,-504.55002332028704,-559.4138014801412,-614.7296319550182,-241.33282262737197
83,-916624.1598032789,-243.55725540579044,-293.81592620331827,-345.6938659812858,-398.606535917724,-452.2913356486227,-506.5967068662315,-561.4235698259689,-616.7020026913569,-243.55725540579044
84,-916624.1598032789,-245.7818940468892,-296.00630588197885,-347.84957084401043,-400.72714002111485,-454.3764025905649,-508.645789399064,-563.4362094506023,-618.6777292310957,-245.7818940468892
85,-916624.1598032789,-248.0067337756354,-298.19729430209907,-350.0063019112901,-402.84919795748976,-456.46336153259557,-510.6972130294871,-565.4516506118816,-620.6567295199652,-248.0067337756354
86,-916624.1598032789,-250.2317699775234,-300.3888773277979,-352.16403518286506,-404.97267550266275,-458.5521676495112,-512.7509219355193,-567.4698260755333,-622.6389244748204,-250.2317699775234
87,-916624.1598032789,-252.45699818634216,-302.5810413011991,-354.32274748202724,-407.0975396183005,-460.6427776820218,-514.8068622600495,-569.4906709911327,-624.6242378366975,-252.45699818634216
88,-916624.1598032789,-254.68241409067605,-304.77377303390796,-356.4824164311217,-409.2237584105025,-462.7351498773863,-516.8649820324002,-571.5141227934381,-626.6125960505559,-254.68241409067605
89,-916624.1598032789,-256.9080135372203,-306.96705979611875,-358.6430204256284,-411.35130108792976,-464.82924393065673,-518.9252310916185,-573.540121106617,-628.6039281493084,-256.9080135372203
90,-916624.1598032789,-259.13379248747225,-309.1608892598982,-360.80453856325835,-413.4801378758863,-466.9250208827974,-520.987560967731,-575.5686076075724,-630.5981655980863,-259.13379248747225
91,-916624.1598032789,-261.3597470510621,-311.35524951982177,-362.96695065117774,-415.61024000935504,-469.0224430987203,-523.0519248438274,-577.599525971168,-632.5952422215582,-261.3597470510621
92,-916624.1598032789,-263.58587346626354,-313.55012906155,-365.1302371619074,-417.74157967550303,-471.1214741956203,-525.1182774694051,-579.6328217676414,-634.5950940844878,-263.58587346626354
93,-916624.1598032789,-265.8121680704477,-315.74551672090604,-367.2943791804672,-419.8741299481519,-473.2220789640511,-527.1865750672895,-581.6684423545321,-636.5976593677506,-265.8121680704477
94,-916624.1598032789,-268.038627346057,-317.94140171915603,-369.459358428289,-422.0078647997696,-475.3242233672549,-529.2567753195744,-583.706336848478,-638.6028783251493,-268.038627346057
95,-916624.1598032789,-270.26524786986556,-320.1377736020961,-371.6251571916166,-424.14275901850397,-477.42787444627874,-531.3288372600821,-585.7464560043047,-640.6106931483642,-270.26524786986556
96,-916624.1598032789,-272.4920263210868,-322.33462223852626,-373.791758309808,-426.27878818581024,-479.5330002862498,-533.4027212287307,-587.788752156738,-642.6210478953044,-272.4920263210868
97,-916624.1598032789,-274.7189594996883,-324.53193782943623,-375.9591451748977,-428.4159286658394,-481.63956999508633,-535.4783888389029,-589.8331791758715,-644.633888432931,-274.7189594996883
98,-916624.1598032789,-276.94604427403334,-326.7297108469931,-378.127301661461,-430.5541575256939,-483.74755361359286,-537.5558028768654,-591.8796923552518,-646.6491623134559,-276.94604427403334
99,-916624.1598032789,-279.1732776296249,-328.92793207505457,-380.2962121584756,-432.69345255816205,-485.8569221285846,-539.6349273047437,-593.9282484041892,-648.6668187553115,-279.1732776296249
100,-916624.1598032789,-281.4006566521113,-331.12659258436213,-382.46586153628243,-434.83379224003744,-487.9676474220919,-541.7157272001178,-595.9788053772037,-650.686808561945,-281.4006566521113
101,-916624.1598032789,-283.62817847120164,-333.3256836690405,-384.6362350752879,-436.97515565259437,-490.0797021831896,-543.7981686587445,-598.0313225671462,-652.7090840048007,-283.62817847120164
102,-916624.1598032789,-285.85584033731703,-335.5251969161803,-386.8073185281204,-439.11752253594466,-492.1930599541465,-545.8822188320644,-600.0857605336023,-654.7335988421285,-285.85584033731703
103,-916624.1598032789,-288.08363958351794,-337.72512416106446,-388.9790980678119,-441.260873229803,-494.30769506337595,-547.9678458519448,-602.1420810190087,-656.7603082259945,-288.08363958351794
104,-916624.1598032789,-290.3115735800808,-339.9254574353432,-391.15156022925345,-443.4051886078921,-496.423582552447,-550.0550187498966,-604.2002468596437,-658.7891686046509,-290.3115735800808
105,-916624.1598032789,-292.5396398158786,-342.12618904233494,-393.32469197811,-445.5504501401535,-498.5406982312362,-552.143707504815,-606.2602220255956,-660.8201377542988,-292.5396398158786
106,-916624.1598032789,-294.767835826956,-344.3273114798063,-395.49848062751965,-447.696639803061,-500.6590185815413,-554.2338829395513,-608.3219715099292,-662.8531746604642,-294.767835826956
107,-916624.1598032789,-296.996159224754,-346.52881746267644,-397.67291385500744,-449.84374009044853,-502.77852076152857,-556.325516718659,-610.3854613193855,-664.8882395013082,-296.996159224754
108,-916624.1598032789,-299.22460767874554,-348.7306999003732,-399.8479796743174,-451.99173397956264,-504.8991825657061,-558.4185813019906,-612.4506584212829,-666.9252935874827,-299.22460767874554
109,-916624.1598032789,-301.4531789393379,-350.9329519147114,-402.0236664480221,-454.1406049381434,-507.02098242622264,-560.5130499399211,-614.5175307323639,-668.9642993442905,-301.4531789393379
110,-916624.1598032789,-303.6818707987889,-353.1355667960201,-404.1999628386258,-456.2903368702661,-509.14389935318616,-562.6088966078828,-616.5860470472661,-671.0052202337761,-303.6818707987889
111,-916624.1598032789,-305.9106811190323,-355.3385380263862,-406.37685782701845,-458.44091412977207,-511.26791294283237,-564.7060960090243,-618.6561770353923,-673.0480207455363,-305.9106811190323
112,-916624.1598032789,-308.13960782418025,-357.54185926778223,-408.5543406960257,-460.59232149902954,-513.3930033512692,-566.8046235426817,-620.7278912038765,-675.0926663539032,-308.13960782418025
113,-916624.1598032789,-310.3686488737284,-359.7455243310858,-410.7324009950512,-462.74454414900504,-515.5191512497569,-568.9044552546485,-622.8011608425873,-677.1391234574419,-310.3686488737284
114,-916624.1598032789,-312.59780230234463,-361.94952721187815,-412.91102857169795,-464.8975676665043,-517.6463378473779,-571.005567855063,-624.8759580370037,-679.187359386564,-312.59780230234463
115,-916624.1598032789,-314.8270661810479,-364.1538620478017,-415.09021352513196,-467.05137800335916,-519.7745448358525,-573.1079386586505,-626.9522556036763,-681.2373423339761,-314.8270661810479
116,-916624.1598032789,-317.056438634056,-366.3585231317434,-417.26994621544424,-469.20596148180374,-521.9037543907372,-575.2115455815479,-629.0300270824823,-683.2890413421594,-317.056438634056
117,-916624.1598032789,-319.2859178574591,-368.5635049270149,-419.4502172751769,-471.36130480217673,-524.0339491751389,-577.3163671408454,-631.1092467317949,-685.3424262939736,-319.2859178574591
118,-916624.1598032789,-321.51550204291493,-370.7688019876975,-421.6310175261679,-473.5173949561123,-526.1651122490862,-579.4223823599748,-633.1898894297005,-687.3974678094988,-321.51550204291493
119,-916624.1598032789,-323.74518946426053,-372.97440904203853,-423.81233805960136,-475.67421930309126,-528.2972271424289,-581.529570837787,-635.2719307390943,-689.454137306964,-323.74518946426053
120,-916624.1598032789,-325.97497843674813,-375.1803209486117,-425.9941701889513,-477.83176552004284,-530.4302778009418,-583.6379126910041,-637.3553468463148,-691.5124069374021,-325.97497843674813
121,-916624.1598032789,-328.204867304687,-377.38653268102024,-428.1765054316116,-479.99002157975946,-532.564248561399,-585.747388525803,-639.440114529071,-693.572249548759,-328.204867304687
122,-916624.1598032789,-330.43485445207534,-379.59303933569004,-430.3593355137539,-482.1489757526802,-534.6991241501397,-587.8579794330354,-641.526211148179,-695.6336386739779,-330.43485445207534
123,-916624.1598032789,-332.66493831464777,-381.79983614120675,-432.54265237682563,-484.3086166104547,-536.8348896835615,-589.9696669855093,-643.6136146414968,-697.6965485214484,-332.66493831464777
124,-916624.1598032789,-334.8951173664041,-384.0069184422519,-434.7264481587748,-486.4689330043295,-538.9715306435755,-592.0824332103713,-645.702303493097,-699.7609539408384,-334.8951173664041
125,-916624.1598032789,-337.1253900913309,-386.2142816688145,-436.910715160669,-488.62991402905806,-541.1090328386803,-594.1962605472509,-647.7922566883395,-701.8268303749539,-337.1253900913309
126,-916624.1598032789,-339.35575505310686,-388.42192140350744,-439.09544591150535,-490.7915490851216,-543.2473824634669,-596.3111319049302,-649.8834537676127,-703.8941539104134,-339.35575505310686
127,-916624.1598032789,-341.5862108101623,-390.6298332943149,-441.280633078571,-492.9538277865782,-545.3865660038847,-598.427030563901,-651.9758747260506,-705.9629011744346,-341.5862108101623
128,-916624.1598032789,-343.8167559662438,-392.83801310295416,-443.4662695134903,-495.116740004726,-547.5265702783934,-600.5439402149285,-654.069500049396,-708.0330493678632,-343.8167559662438
129,-916624.1598032789,-346.04738917372805,-395.0464567060543,-445.65234825120274,-497.28027586476856,-549.6673824322479,-602.6618449508259,-656.164310703182,-710.1045762516501,-346.04738917372805
130,-916624.1598032789,-348.27810908425937,-397.2551600437495,-447.8388624564201,-499.4444256900711,-551.8089898794383,-604.7807292060124,-658.2602880697881,-712.1774600813183,-348.27810908425937
131,-916624.1598032789,-350.50891441327144,-399.4641191822352,-450.0258054841406,-501.6091800605394,-553.9513803588713,-606.9005778103848,-660.3574139999276,-714.251679655945,-350.50891441327144
132,-916624.1598032789,-352.73980389264113,-401.67333026452326,-452.21317082843893,-503.774529759369,-556.0945418789835,-609.0213759317323,-662.4556707527491,-716.3272142558844,-352.73980389264113
133,-916624.1598032789,-354.970776261896,-403.88278949984453,-454.4009521099721,-505.9404657585849,-558.2384627012403,-611.1431090570991,-664.5550409750036,-718.4040436196208,-354.970776261896
134,-916624.1598032789,-357.2018303302242,-406.09249322388723,-456.58914313441113,-508.1069792755771,-560.3831313947092,-613.2657630453177,-666.6555077514437,-720.482147991971,-357.2018303302242
135,-916624.1598032789,-359.43296489423705,-408.30243781488457,-458.7777378067587,-510.2740616856143,-562.5285367466736,-615.3893240356609,-668.7570545114346,-722.5615080285658,-359.43296489423705
136,-916624.1598032789,-361.6641788070738,-410.5126197610879,-460.9667301971466,-512.441704585869,-564.6746678248574,-617.5137785081683,-670.8596650873199,-724.6421048521738,-361.6641788070738
137,-916624.1598032789,-363.89547091395553,-412.7230355947553,-463.156114473194,-514.6098997261025,-566.8215139063386,-619.6391132107566,-672.9633236396354,-726.7239199759537,-363.89547091395553
138,-916624.1598032789,-366.1268401228883,-414.9336819613464,-465.3458849676384,-516.778639074664,-568.9690645418746,-621.7653152217764,-675.0680147178643,-728.806935362314,-366.1268401228883
139,-916624.1598032789,-368.35828533100727,-417.144555544416,-467.53603610171916,-518.9479147403144,-571.1173094760924,-623.8923718685318,-677.1737231771845,-730.8911333378604,-368.35828533100727
140,-916624.1598032789,-370.5898054860186,-419.3556531256454,-469.7265624437606,-521.1177190292982,-573.266238703002,-626.0202707811576,-679.2804342306762,-732.9764966438307,-370.5898054860186
141,-916624.1598032789,-372.82139954085744,-421.56697153815026,-471.91745866106885,-523.2880443957899,-575.4158424149352,-628.1489998399998,-681.388133395071,-735.0630083801764,-372.82139954085744
142,-916624.1598032789,-375.05306647888347,-423.778507690377,-474.10871954247847,-525.4588834630326,-577.5661110222314,-630.2785471937922,-683.4968065073696,-737.150652020547,-375.05306647888347
143,-916624.1598032789,-377.2848053021193,-425.9902585530736,-476.3003399840242,-527.6302290076586,-579.7170351361516,-632.4089012411216,-685.6064397047965,-739.2394113906855,-377.2848053021193
144,-916624.1598032789,-379.51661502548984,-428.20222115231724,-478.4923149807017,-529.802073950152,-581.8686055579903,-634.540050618136,-687.7170194110579,-741.3292706531774,-379.51661502548984
145,-916624.1598032789,-381.7484946985436,-430.41439259006495,-480.68463964580747,-531.9744113729236,-584.0208132958512,-636.6719842139642,-689.8285323503563,-743.4202143200231,-381.7484946985436
146,-916624.1598032789,-383.98044337939444,-432.6267700169579,-482.8773091825716,-534.147234490731,-586.1736495338039,-638.8046911385751,-691.9409655139029,-745.512227217736,-383.98044337939444
147,-916624.1598032789,-386.2124601576034,-434.8393506541091,-485.0703189048083,-536.3205366701602,-588.3271056501517,-640.9381607397828,-694.0543061756221,-747.6052945017004,-386.2124601576034
148,-916624.1598032789,-388.44454412385744,-437.0521317617288,-487.26366420444765,-538.4943113960184,-590.4811731826567,-643.0723825672605,-696.1685418549,-749.6994016176217,-388.44454412385744
149,-916624.1598032789,-390.67669439393353,-439.26511066206285,-489.45734057342133,-540.6685522921272,-592.6358438481959,-645.2073463910251,-698.2836603338584,-751.7945343175383,-390.67669439393353
150,-916624.1598032789,-392.90891011704525,-441.4782847467509,-491.6513436099951,-542.843253126601,-594.7911095469469,-647.3430422044884,-700.3996496592379,-753.8906786604933,-392.90891011704525
151,-916624.1598032789,-395.14119043094263,-443.69165143097456,-493.84566897192826,-545.0184077639834,-596.9469623134682,-649.479460174445,-702.5164980912476,-755.9878209602145,-395.14119043094263
152,-916624.1598032789,-397.37353450885337,-445.9052081994761,-496.04031242154065,-547.1940102093266,-599.1033943597553,-651.6165906830731,-704.6341941444769,-758.0859478248886,-397.37353450885337
