k,k_eff,N,delta,d,sigma,block_bits,blocks,d0,h,outer_log2,outer_z,inner_log2,term_log2,cum_log2
1048576,1048576,2097152,0.106,222298,32,256,4096,32,62,81.417192,0.364110441035,-138.742043,-57.324851,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,63,82.874744,0.364110441035,-140.979450,-58.104706,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,64,84.332296,0.364110441035,-143.216806,-58.884510,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,65,85.789848,0.364110441035,-145.454102,-59.664254,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,66,87.247400,0.364110441035,-147.691331,-60.443931,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,67,88.704952,0.364110441035,-149.928486,-61.223534,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,68,90.162504,0.364110441035,-152.165557,-62.003053,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,69,91.620056,0.364110441035,-154.402533,-62.782477,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,70,93.077608,0.364110441035,-156.639403,-63.561795,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,71,94.535160,0.364110441035,-158.876152,-64.340992,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,72,95.992712,0.364110441035,-161.112767,-65.120055,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,73,97.450264,0.364110441035,-163.349231,-65.898967,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,74,98.907816,0.364110441035,-165.585524,-66.677708,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,75,100.365368,0.364110441035,-167.821627,-67.456259,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,76,101.822920,0.364110441035,-170.057515,-68.234595,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,77,103.280472,0.364110441035,-172.293162,-69.012690,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,78,104.738024,0.364110441035,-174.528540,-69.790516,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,79,106.195576,0.364110441035,-176.763616,-70.568040,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,80,107.653128,0.364110441035,-178.998353,-71.345225,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,81,109.110680,0.364110441035,-181.232711,-72.122031,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,82,110.568232,0.364110441035,-183.466646,-72.898414,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,83,112.025784,0.364110441035,-185.700107,-73.674323,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,84,113.483336,0.364110441035,-187.933039,-74.449703,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,85,114.940888,0.364110441035,-190.165381,-75.224493,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,86,116.398440,0.364110441035,-192.397066,-75.998626,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,87,117.855992,0.364110441035,-194.628018,-76.772027,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,88,119.313544,0.364110441035,-196.858157,-77.544613,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,89,120.771096,0.364110441035,-199.087391,-78.316295,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,90,122.228648,0.364110441035,-201.315623,-79.086976,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,91,123.686200,0.364110441035,-203.542744,-79.856545,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,92,125.143752,0.364110441035,-205.768640,-80.624888,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,93,126.601304,0.364110441035,-207.993180,-81.391876,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,94,128.058856,0.364110441035,-210.216231,-82.157375,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,95,129.516408,0.364110441035,-212.437643,-82.921236,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,96,130.973960,0.364110441035,-214.657262,-83.683303,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,97,132.431511,0.364110441035,-216.874919,-84.443408,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,98,133.889063,0.364110441035,-219.090440,-85.201376,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,99,135.346615,0.364110441035,-221.303637,-85.957022,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,100,136.804167,0.364110441035,-223.514322,-86.710154,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,101,138.261719,0.364110441035,-225.722292,-87.460573,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,102,139.719271,0.364110441035,-227.927350,-88.208079,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,103,141.176823,0.364110441035,-230.129288,-88.952465,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,104,142.634375,0.364110441035,-232.327903,-89.693528,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,105,144.091927,0.364110441035,-234.522998,-90.431071,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,106,145.549479,0.364110441035,-236.714376,-91.164897,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,107,147.007031,0.364110441035,-238.901855,-91.894824,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,108,148.464583,0.364110441035,-241.085269,-92.620686,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,109,149.922135,0.364110441035,-243.264462,-93.342326,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,110,151.379687,0.364110441035,-245.439303,-94.059616,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,111,152.837239,0.364110441035,-247.609688,-94.772449,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,112,154.294791,0.364110441035,-249.775532,-95.480741,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,113,155.752343,0.364110441035,-251.936783,-96.184440,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,114,157.209895,0.364110441035,-254.093421,-96.883525,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,115,158.667447,0.364110441035,-256.245448,-97.578001,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,116,160.124999,0.364110441035,-258.392905,-98.267905,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,117,161.582551,0.364110441035,-260.535860,-98.953308,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,118,163.040103,0.364110441035,-262.674404,-99.634301,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,119,164.497655,0.364110441035,-264.808660,-100.311005,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,120,165.955207,0.364110441035,-266.938772,-100.983565,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,121,167.412759,0.364110441035,-269.064898,-101.652139,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,122,168.870311,0.364110441035,-271.187219,-102.316908,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,123,170.327863,0.364110441035,-273.305926,-102.978063,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,124,171.785415,0.364110441035,-275.421216,-103.635801,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,125,173.242967,0.364110441035,-277.533295,-104.290328,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,126,174.700519,0.364110441035,-279.642372,-104.941853,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,127,176.158071,0.364110441035,-281.748651,-105.590580,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,128,177.615623,0.364110441035,-283.852337,-106.236714,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,129,179.073175,0.364110441035,-285.953631,-106.880456,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,130,180.530727,0.364110441035,-288.052724,-107.521997,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,131,181.988279,0.364110441035,-290.149799,-108.161520,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,132,183.445831,0.364110441035,-292.245035,-108.799204,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,133,184.903383,0.364110441035,-294.338595,-109.435212,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,134,186.360935,0.364110441035,-296.430636,-110.069701,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,135,187.818487,0.364110441035,-298.521304,-110.702817,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,136,189.276039,0.364110441035,-300.610733,-111.334694,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,137,190.733591,0.364110441035,-302.699049,-111.965459,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,138,192.191143,0.364110441035,-304.786369,-112.595226,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,139,193.648695,0.364110441035,-306.872797,-113.224102,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,140,195.021536,0.396059859435,-308.958431,-113.936895,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,141,196.357745,0.396059859435,-311.043360,-114.685615,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,142,197.693955,0.396059859435,-313.127665,-115.433710,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,143,199.030165,0.396059859435,-315.211418,-116.181254,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,144,200.366374,0.396059859435,-317.294688,-116.928314,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,145,201.702584,0.396059859435,-319.377534,-117.674950,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,146,203.038793,0.396059859435,-321.460010,-118.421216,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,147,204.375003,0.396059859435,-323.542166,-119.167163,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,148,205.711213,0.396059859435,-325.624045,-119.912833,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,149,207.047422,0.396059859435,-327.705688,-120.658266,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,150,208.383632,0.396059859435,-329.787131,-121.403499,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,151,209.719841,0.396059859435,-331.868404,-122.148563,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,152,211.056051,0.396059859435,-333.949538,-122.893487,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,153,212.392261,0.396059859435,-336.030557,-123.638297,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,154,213.728470,0.396059859435,-338.111485,-124.383015,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,155,215.064680,0.396059859435,-340.192342,-125.127662,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,156,216.400889,0.396059859435,-342.273146,-125.872257,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,157,217.737099,0.396059859435,-344.353915,-126.616816,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,158,219.073309,0.396059859435,-346.434661,-127.361352,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,159,220.409518,0.396059859435,-348.515398,-128.105879,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,160,221.745728,0.396059859435,-350.596137,-128.850409,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,161,223.081937,0.396059859435,-352.676889,-129.594952,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,162,224.418147,0.396059859435,-354.757663,-130.339516,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,163,225.754357,0.396059859435,-356.838466,-131.084109,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,164,227.090566,0.396059859435,-358.919305,-131.828739,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,165,228.426776,0.396059859435,-361.000187,-132.573411,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,166,229.762985,0.396059859435,-363.081117,-133.318132,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,167,231.099195,0.396059859435,-365.162100,-134.062905,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,168,232.435405,0.396059859435,-367.243139,-134.807735,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,169,233.771614,0.396059859435,-369.324239,-135.552625,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,170,235.107824,0.396059859435,-371.405403,-136.297579,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,171,236.444033,0.396059859435,-373.486633,-137.042600,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,172,237.780243,0.396059859435,-375.567932,-137.787689,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,173,239.116453,0.396059859435,-377.649301,-138.532848,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,174,240.452662,0.396059859435,-379.730743,-139.278081,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,175,241.788872,0.396059859435,-381.812258,-140.023386,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,176,243.125081,0.396059859435,-383.893849,-140.768767,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,177,244.461291,0.396059859435,-385.975515,-141.514224,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,178,245.797501,0.396059859435,-388.057258,-142.259757,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,179,247.133710,0.396059859435,-390.139078,-143.005368,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,180,248.469920,0.396059859435,-392.220977,-143.751057,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,181,249.806129,0.396059859435,-394.302953,-144.496823,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,182,251.142339,0.396059859435,-396.385007,-145.242668,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,183,252.478549,0.396059859435,-398.467140,-145.988592,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,184,253.814758,0.396059859435,-400.549352,-146.734593,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,185,255.150968,0.396059859435,-402.631641,-147.480673,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,186,256.487178,0.396059859435,-404.714009,-148.226832,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,187,257.823387,0.396059859435,-406.796455,-148.973068,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,188,259.159597,0.396059859435,-408.878979,-149.719383,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,189,260.495806,0.396059859435,-410.961581,-150.465774,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,190,261.832016,0.396059859435,-413.044259,-151.212243,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,191,263.168226,0.396059859435,-415.127014,-151.958789,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,192,264.504435,0.396059859435,-417.209846,-152.705411,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,193,265.840645,0.396059859435,-419.292754,-153.452109,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,194,267.176854,0.396059859435,-421.375737,-154.198882,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,195,268.513064,0.396059859435,-423.458795,-154.945731,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,196,269.849274,0.396059859435,-425.541927,-155.692654,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,197,271.185483,0.396059859435,-427.625134,-156.439650,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,198,272.521693,0.396059859435,-429.708413,-157.186721,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,199,273.857902,0.396059859435,-431.791766,-157.933864,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,200,275.194112,0.396059859435,-433.875191,-158.681079,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,201,276.530322,0.396059859435,-435.958688,-159.428367,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,202,277.866531,0.396059859435,-438.042256,-160.175725,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,203,279.202741,0.396059859435,-440.125895,-160.923154,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,204,280.538950,0.396059859435,-442.209604,-161.670654,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,205,281.875160,0.396059859435,-444.293383,-162.418223,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,206,283.211370,0.396059859435,-446.377230,-163.165861,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,207,284.547579,0.396059859435,-448.461146,-163.913567,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,208,285.883789,0.396059859435,-450.545130,-164.661341,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,209,287.219998,0.396059859435,-452.629181,-165.409183,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,210,288.556208,0.396059859435,-454.713299,-166.157091,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,211,289.892418,0.396059859435,-456.797483,-166.905066,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,212,291.228627,0.396059859435,-458.881733,-167.653106,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,213,292.564837,0.396059859435,-460.966048,-168.401211,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,214,293.901046,0.396059859435,-463.050428,-169.149381,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,215,295.237256,0.396059859435,-465.134871,-169.897615,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,216,296.573466,0.396059859435,-467.219378,-170.645913,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,217,297.909675,0.396059859435,-469.303948,-171.394273,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,218,299.245885,0.396059859435,-471.388581,-172.142696,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,219,300.582094,0.396059859435,-473.473275,-172.891180,-32.685741
1048576,1048576,2097152,0.106,222298,32,256,4096,32,220,301.918304,0.396059859435,-475.558031,-173.639726,-32.685741
