H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
26,-20.011734892647837,-59.384443184643004,-119.35445349260604,-180.17339435818974,-241.48295061619785,-303.17679721742047,-365.1978504060363,-427.50841201543415,-490.0820084587993,-20.011734892645812
27,-20.011734892647837,-59.34145151187961,-119.24919389870801,-180.0103775279872,-241.26104159692707,-302.8935995952248,-364.85064118157067,-427.09420765315434,-489.5975338541775,-20.011734892645748
28,-20.011734892647837,-59.30029967245606,-119.14780195667714,-179.85332726408706,-241.0474011345694,-302.62117659107355,-364.51693633476395,-426.69649154325805,-489.13282265259437,-20.011734892645688
29,-20.011734892647837,-59.26086279185514,-119.05001323626728,-179.70182453911204,-240.8414355954596,-302.35873782018524,-364.1957225356946,-426.3139962875682,-488.68631618008095,-20.011734892645627
30,-20.011734892647837,-59.2230282778674,-118.95558974197519,-179.55549310824972,-240.64261317254923,-302.1055770022984,-363.8860968011084,-425.94559596335137,-488.25663444630254,-20.01173489264557
31,-20.011734892647837,-59.18669427029984,-118.86431650677443,-179.41399388341873,-240.45045558612873,-301.8610604200045,-363.58725098903307,-425.59028573157644,-487.84254967338916,-20.011734892645514
32,-20.011734892647837,-59.15176830650594,-118.7759986964077,-179.27702018212918,-240.26453111265755,-301.6246172743487,-363.298458911919,-425.2471649863605,-487.44296455905146,-20.011734892645457
33,-20.011734892647837,-59.118166215002226,-118.69045918207149,-179.14429373941172,-240.08444874076045,-301.39573162104256,-363.01906559958246,-424.91542337544115,-487.05689433335345,-20.0117348926454
34,-20.011734892647837,-59.08581114399245,-118.6075364452209,-179.0155612921954,-239.90985319442962,-301.17393553796614,-362.74847824684707,-424.59432907456136,-486.6834517906539,-20.011734892645343
35,-20.011734892647837,-59.054632733256256,-118.52708278864259,-178.89059166713946,-239.740420699945,-300.9588033311369,-362.4861585637701,-424.28321891784526,-486.3218347467099,-20.01173489264529
36,-20.011734892647837,-59.02456641283716,-118.44896280970426,-178.7691732935414,-239.5758553751118,-300.74994660326354,-362.2316162831646,-423.98149004957133,-485.9713154706146,-20.011734892645237
37,-20.011734892647837,-58.99555277255494,-118.37305205753862,-178.65111203553167,-239.41588610067166,-300.54701000168694,-361.984403587825,-423.6885927903843,-485.63123169526,-20.011734892645183
38,-20.011734892647837,-58.96753704174735,-118.29923589540904,-178.53622934256012,-239.26026384537008,-300.34966758289363,-361.744110351506,-423.4040245575353,-485.3009789765751,-20.01173489264513
39,-20.011734892647837,-58.94046859888863,-118.22740847319895,-178.4243606049505,-239.10875930921344,-300.1576196305595,-361.51035999636196,-423.12732459879635,-484.98000410670556,-20.01173489264508
40,-20.011734892647837,-58.91430058893065,-118.15747187558463,-178.3153537653522,-238.96116091757239,-299.9705899375498,-361.28280594967623,-422.8580694885978,-484.66779948662213,-20.01173489264503
41,-20.011734892647837,-58.888989528304364,-118.08933531579724,-178.2090680437532,-238.81727300908568,-299.78832337668445,-361.0611285024788,-422.5958691613564,-484.3638981988661,-20.01173489264498
42,-20.011734892647837,-58.86449501302604,-118.02291448204916,-178.105372873087,-238.67691430210584,-299.6105838302459,-360.84503212186996,-422.34036351166344,-484.06786978244946,-20.01173489264493
43,-20.011734892647837,-58.840779422358196,-117.95813092207652,-178.00414692246443,-238.53991650671801,-299.43715233305653,-360.6342430571206,-422.091219383182,-483.7793165096156,-20.01173489264488
44,-20.011734892647837,-58.81780767453448,-117.8949115163675,-177.90527725167738,-238.4061231175742,-299.2678254542768,-360.4285072524651,-421.8481279444759,-483.4978701444793,-20.011734892644835
45,-20.011734892647837,-58.795546998568106,-117.83318799929194,-177.80865855022304,-238.27538833380567,-299.102413855819,-360.22758849445427,-421.6108023673462,-483.2231890843865,-20.01173489264479
46,-20.011734892647837,-58.77396674081997,-117.77289654246873,-177.7141924703315,-238.14757610958543,-298.9407410239938,-360.0312667820502,-421.3789757858641,-482.9549558499405,-20.011734892644743
47,-20.011734892647837,-58.75303817792612,-117.71397736851222,-177.62178701788983,-238.02255929435532,-298.7826421274289,-359.83933686560107,-421.15239947378944,-482.6928748513612,-20.011734892644697
48,-20.011734892647837,-58.73273437300855,-117.65637442903729,-177.5313560316066,-237.90021888881228,-298.6279630225423,-359.6516069699703,-420.9308412487427,-482.4366704311093,-20.011734892644654
49,-20.011734892647837,-58.7130300142849,-117.60003508337675,-177.442818683875,-237.7804433465956,-298.4765593322199,-359.46789762263904,-420.71408401797544,-482.1860850906862,-20.011734892644608
50,-20.011734892647837,-58.69390129725346,-117.54490983710265,-177.35609905972703,-237.66312797503585,-298.328295647544,-359.2880406324231,-420.5019245065007,-481.94087793644815,-20.011734892644565
51,-20.011734892647837,-58.67532580372049,-117.4909520915289,-177.27112576298933,-237.5481743814442,-298.1830447960436,-359.1118781586506,-420.29417210324294,-481.70082327515325,-20.011734892644522
52,-20.011734892647837,-58.65728239320625,-117.4381179181998,-177.18783156158818,-237.435489974719,-298.0406871835796,-358.93926187497914,-420.0906478257883,-481.46570935571765,-20.011734892644483
53,-20.011734892647837,-58.63975111854577,-117.38636586869491,-177.1061530807389,-237.32498752903913,-297.90111021451145,-358.77005222981427,-419.8911834027308,-481.23533725246307,-20.01173489264444
54,-20.011734892647837,-58.62271311842422,-117.3356567712654,-177.02603049408404,-237.21658475808235,-297.76420773655883,-358.6041177476148,-419.69562041521345,-481.0095198286086,-20.0117348926444
55,-20.011734892647837,-58.60615056716634,-117.2859535934793,-176.94740729074314,-237.11020397628172,-297.62987958528436,-358.4413344439815,-419.5038095684668,-480.7880808480374,-20.011734892644363
56,-20.011734892647837,-58.59004656960844,-117.23722125783485,-176.87023000407007,-237.00577173168074,-297.4980311112926,-358.2815852360753,-419.3156099728175,-480.5708541127524,-20.011734892644323
57,-20.011734892647837,-58.574385125011695,-117.1894265333953,-176.79444802432133,-236.90321853145002,-297.36857280999345,-358.1247594666856,-419.13088855096953,-480.3576827407579,-20.011734892644284
58,-20.011734892647837,-58.5591510455921,-117.14253788834581,-176.72001337919997,-236.80247854318657,-297.2414199358872,-357.9707524227391,-418.9495194508169,-480.14841846208765,-20.011734892644245
59,-20.011734892647837,-58.544329910821375,-117.09652538392487,-176.64688056209417,-236.70348935086156,-297.1164921793937,-357.81946492509513,-418.77138353944986,-479.94292100710885,-20.01173489264421
60,-20.011734892647837,-58.529908015642945,-117.05136056735725,-176.5750063649033,-236.60619172167134,-296.9937133615506,-357.6708029441027,-418.59636793167607,-479.7410575392576,-20.01173489264417
61,-20.011734892647837,-58.51587232504909,-117.0070163757164,-176.50434972688166,-236.5105293945139,-296.87301115663473,-357.5246772500491,-418.4243655613198,-479.54270213930437,-20.011734892644135
62,-20.011734892647837,-58.5022104265128,-116.9634670417425,-176.43487158999127,-236.41644888005794,-296.7543168319909,-357.38100308711023,-418.2552747829923,-479.34773532797243,-20.0117348926441
63,-20.011734892647837,-58.48891049900086,-116.92068801998882,-176.3665347786789,-236.3238992897976,-296.6375650219222,-357.2396998869954,-418.08899901985154,-479.1560436415235,-20.011734892644068
64,-20.011734892647837,-58.47596126670076,-116.8786559010264,-176.29930387146305,-236.23283216101765,-296.5226935020566,-357.10069098812727,-417.92544642251653,-478.96751922478484,-20.011734892644032
65,-20.011734892647837,-58.46335196905262,-116.83734834502641,-176.23314509523868,-236.14320130823805,-296.4096429942754,-356.9639033899406,-417.76452956818997,-478.78205947001396,-20.011734892644
66,-20.011734892647837,-58.45107233865814,-116.79674402601086,-176.1680262332981,-236.05496269170683,-296.2983569924705,-356.82926753212985,-417.6061651892673,-478.59956669031754,-20.011734892643965
67,-20.011734892647837,-58.43911255613765,-116.75682255556505,-176.1039165156168,-235.96807427122306,-296.1887815769401,-356.6967170662817,-417.450273898446,-478.4199477941327,-20.011734892643933
68,-20.011734892647837,-58.42746323585118,-116.7175644397036,-176.0407865447931,-235.8824958984316,-296.08086527033305,-356.5661886723904,-417.2967799624612,-478.2431140124375,-20.011734892643904
69,-20.011734892647837,-58.41611539451008,-116.67895102074571,-175.97860820930325,-235.7981891988996,-295.9745588861821,-356.4376218710188,-417.14561107482604,-478.0689806287165,-20.011734892643872
70,-20.011734892647837,-58.40506043821984,-116.64096443956133,-175.9173546192077,-235.71511747900203,-295.8698154047119,-356.31095886554533,-416.996698161694,-477.89746674539634,-20.01173489264384
71,-20.011734892647837,-58.394290127110196,-116.6035875771114,-175.8570000230981,-235.63324561610548,-295.76658983429587,-356.1861443725693,-416.84997517868953,-477.7284950442917,-20.011734892643812
72,-20.011734892647837,-58.38379656011261,-116.5668040177868,-175.7975197485701,-235.55253997422804,-295.6648391004688,-356.0631254821424,-416.70537894008174,-477.5619915822162,-20.01173489264378
73,-20.011734892647837,-58.373572168921996,-116.53059802339132,-175.7388901549559,-235.47296833370703,-295.5645219508542,-355.94185153605883,-416.56284896829493,-477.39788560942156,-20.01173489264375
74,-20.011734892647837,-58.36360967800004,-116.49495447452541,-175.68108855492366,-235.39449979133772,-295.4655988323388,-355.82227398029215,-416.4223273196977,-477.23610936660526,-20.011734892643723
75,-20.011734892647837,-58.35390210992123,-116.45985885855181,-175.62409318401478,-235.3171047099251,-295.3680318192562,-355.7043462701988,-416.2837584650462,-477.0765979387206,-20.011734892643698
76,-20.011734892647837,-58.34444275550741,-116.42529722351415,-175.56788313737866,-235.24075463640213,-295.27178451160404,-355.58802374735194,-416.14708914334153,-476.9192890840695,-20.01173489264367
77,-20.011734892647837,-58.33522516543056,-116.3912561545735,-175.51243833016244,-235.16542224483968,-295.17682195951227,-355.47326354412405,-416.01226824503004,-476.76412309450984,-20.01173489264364
78,-20.011734892647837,-58.326243142077935,-116.35772275166156,-175.4577394601874,-235.09108128288926,-295.0831105924009,-355.36002449428497,-415.87924670268376,-476.61104266477946,-20.011734892643616
79,-20.011734892647837,-58.317490718577865,-116.32468459524155,-175.4037679596643,-235.01770650833504,-294.99061813938084,-355.24826703610756,-415.7479773755705,-476.4599927571386,-20.01173489264359
80,-20.011734892647837,-58.30896214565093,-116.29212972067631,-175.35050595647735,-234.945273636162,-294.89931356122395,-355.1379531281942,-415.61841494815883,-476.3109204813167,-20.011734892643567
81,-20.011734892647837,-58.30065189344823,-116.26004660841869,-175.29793625205807,-234.87375930315758,-294.80916700083145,-355.0290461848492,-415.4905158493307,-476.1637749964301,-20.011734892643542
82,-20.011734892647837,-58.292554626051924,-116.2284241474819,-175.24604227336846,-234.80314100741435,-294.7201497095422,-354.9215109882439,-415.3642381494548,-476.0185073918975,-20.011734892643517
83,-20.011734892647837,-58.28466520560855,-116.19725162932284,-175.19480805592283,-234.73339707968844,-294.63223400607325,-354.8153136341585,-415.2395414919833,-475.87507060392517,-20.011734892643492
84,-20.011734892647837,-58.276978674436144,-116.16651872023337,-175.144218206077,-234.66450663467535,-294.5453932162078,-354.7104214592585,-415.1163870075109,-475.7334193154293,-20.01173489264347
85,-20.011734892647837,-58.269490245409514,-116.13621544258572,-175.09425787271314,-234.59644953242227,-294.4596016232628,-354.6068029799707,-414.99473724023534,-475.59350986928354,-20.011734892643446
86,-20.011734892647837,-58.26219530267901,-116.10633216699752,-175.0449127304291,-234.5292063517995,-294.37483443134636,-354.50442784480043,-414.87455608867987,-475.4553001966167,-20.011734892643425
87,-20.011734892647837,-58.25508938540776,-116.07685958793675,-174.996168946723,-234.46275834855857,-294.29106771376684,-354.40326677252494,-414.75580873293393,-475.31874973245914,-20.011734892643403
88,-20.011734892647837,-58.24816818218156,-116.04778871051927,-174.94801316081515,-234.3970874255724,-294.2082783742153,-354.3032915037261,-414.6384615759594,-475.18381934610034,-20.011734892643382
89,-20.011734892647837,-58.24142753163262,-116.01911084392988,-174.90043246958746,-234.33217611066593,-294.12644411606453,-354.20447476103055,-414.5224821941848,-475.05047128146356,-20.01173489264336
90,-20.011734892647837,-58.234863406009865,-115.99081757817852,-174.85341439728663,-234.26800751868805,-294.0455433963863,-354.10679019461486,-414.4078392739401,-474.9186690838717,-20.01173489264334
91,-20.011734892647837,-58.22847191091064,-115.96290077738718,-174.8069468821294,-234.20456533091325,-293.9655553977922,-354.01021234597596,-414.29450256670145,-474.78837754623254,-20.01173489264332
92,-20.011734892647837,-58.222249276546606,-115.93535256501924,-174.76101825521906,-234.1418337671478,-293.88645999337984,-353.91471660532807,-414.18244283841796,-474.6595626498472,-20.0117348926433
93,-20.011734892647837,-58.216191857756456,-115.90816531808778,-174.71561722884599,-234.079797567581,-293.80823772183226,-353.82027917954883,-414.0716318299,-474.5321915167197,-20.011734892643283
94,-20.011734892647837,-58.210296122204355,-115.88133164994171,-174.6707328736142,-234.01844196386023,-293.7308697520976,-353.7268770501053,-413.96204220758625,-474.406232352754,-20.011734892643265
95,-20.011734892647837,-58.20455864935122,-115.85484440407379,-174.62635460694295,-233.9577526618125,-293.65433786010493,-353.6344879433804,-413.85364752710774,-474.2816544041773,-20.011734892643247
96,-20.011734892647837,-58.198976123784924,-115.82869664254558,-174.58247217645143,-233.8977158194029,-293.5786244009919,-353.5430902969058,-413.7464221931186,-474.1584279105979,-20.011734892643226
97,-20.011734892647837,-58.19354533606568,-115.80288164219766,-174.53907565139997,-233.83831803299915,-293.5037122899841,-353.4526632345025,-413.640341428453,-474.0365240677624,-20.01173489264321
98,-20.011734892647837,-58.18826316665204,-115.77739287417869,-174.49615539769314,-233.77954630747965,-293.4295849673852,-353.3631865259101,-413.5353812279926,-473.91591497543016,-20.011734892643194
99,-20.011734892647837,-58.18312659701496,-115.75222401088213,-174.45370208053367,-233.72138805426118,-293.3562263917426,-353.274640574827,-413.43151834134363,-473.79657361429804,-20.011734892643176
100,-20.011734892647837,-58.17813269667944,-115.72736890900069,-174.41170664341507,-233.66383106587708,-293.2836210098431,-353.18700638405664,-413.3287302328548,-473.67847380064285,-20.01173489264316
101,-20.011734892647837,-58.17327862357215,-115.70282160611751,-174.37016030084098,-233.606863504523,-293.21175374088926,-353.1002655351022,-413.2269950563591,-473.56159015594346,-20.011734892643144
102,-20.011734892647837,-58.16856161467589,-115.67857630775754,-174.3290545217219,-233.55047388147312,-293.14060995178335,-353.0144001590955,-413.126291621502,-473.44589806834733,-20.01173489264313
103,-20.011734892647837,-58.16397899095968,-115.65462738891175,-174.288381027408,-233.49465105135172,-293.07017544744855,-352.9293929229853,-413.02659937558514,-473.3313736699207,-20.011734892643116
104,-20.011734892647837,-58.15952814554285,-115.63096937893577,-174.2481317732828,-233.43938419012642,-293.0004364450985,-352.84522699987366,-412.92789836975606,-473.21799379848267,-20.011734892643098
105,-20.011734892647837,-58.15520654982889,-115.60759696459937,-174.20829894865747,-233.38466279158698,-292.93137956715896,-352.76188605821955,-412.83016924427045,-473.10573597872013,-20.011734892643087
106,-20.011734892647837,-58.15101174658215,-115.58450498020467,-174.16887496389336,-233.33047665122254,-292.8629918217631,-352.67935423877503,-412.7333932017073,-472.99457839147084,-20.011734892643073
107,-20.011734892647837,-58.146941343213314,-115.56168839806271,-174.12985243803192,-233.2768158507456,-292.7952605840568,-352.597616132528,-412.6375519813507,-472.8844998443694,-20.01173489264306
108,-20.011734892647837,-58.14299301860084,-115.5391423326249,-174.09122420020535,-233.2236707565601,-292.7281735916017,-352.5166567728917,-412.5426278480023,-472.7754797571063,-20.011734892643045
109,-20.011734892647837,-58.13916450971499,-115.51686202454569,-174.05298327110188,-233.17103199841728,-292.6617189201117,-352.43646160838153,-412.4486035614497,-472.6674981275175,-20.011734892643034
110,-20.011734892647837,-58.135453620906205,-115.49484284752879,-174.0151228673509,-233.11889047110765,-292.59588498236326,-352.35701649862415,-412.3554623694064,-472.56053552130214,-20.01173489264302
111,-20.011734892647837,-58.13185820873414,-115.47308029082456,-173.9776363816682,-233.06723731204775,-292.5306605031282,-352.2783076865059,-412.26318797675117,-472.4545730382062,-20.01173489264301
112,-20.011734892647837,-58.12837619193666,-115.45156996696245,-173.94051738834114,-233.01606390433096,-292.46603451968315,-352.20032179604743,-412.1717645406218,-472.3495923041968,-20.011734892642995
113,-20.011734892647837,-58.12500554344652,-115.430307601633,-173.90375963096636,-232.96536186212415,-292.4019963648055,-352.1230458128624,-412.0811766482216,-472.2455754464887,-20.011734892642984
114,-20.011734892647837,-58.12174428583777,-115.40928902710004,-173.86735701381062,-232.91512301980254,-292.33853565359317,-352.0464670685862,-411.99140929871663,-472.1425050727902,-20.011734892642973
115,-20.011734892647837,-58.11859049819113,-115.38851018711395,-173.83130360477261,-232.86533943277794,-292.27564228208496,-351.9705732371932,-411.90244789715376,-472.04036426268686,-20.011734892642963
116,-20.011734892647837,-58.115542307412184,-115.36796712635467,-173.79559362295956,-232.81600336304172,-292.2133064106963,-351.89535231623444,-411.81427823339004,-471.93913654416207,-20.011734892642952
117,-20.011734892647837,-58.11259788406402,-115.34765598448332,-173.76022143094627,-232.76710726947528,-292.1515184525191,-351.8207926130393,-411.7268864660946,-471.83880587529694,-20.01173489264294
118,-20.011734892647837,-58.109755452049185,-115.3275730041148,-173.7251815410425,-232.71864381224725,-292.0902690757913,-351.7468827451868,-411.640259121115,-471.73935664043404,-20.011734892642934
119,-20.011734892647837,-58.10701327311323,-115.30771451367085,-173.69046859651326,-232.67060583225148,-292.02954918149,-351.6736116161771,-411.55438306514503,-471.64077362174,-20.011734892642924
120,-20.011734892647837,-58.10436965713367,-115.28807693609737,-173.6560773787255,-232.6229863565506,-291.9693499070069,-351.60096841727415,-411.4692455056467,-471.54304199711476,-20.011734892642917
121,-20.011734892647837,-58.101822949763644,-115.26865677501084,-173.62200279179706,-232.57577858138006,-291.9096626074655,-351.52894260706654,-411.38483396857185,-471.44614731599955,-20.011734892642906
122,-20.011734892647837,-58.09937154709428,-115.24945062790229,-173.58823987437515,-232.5289758823523,-291.85047886430647,-351.45752391837834,-411.30113630351093,-471.35007550267756,-20.0117348926429
123,-20.011734892647837,-58.097013874111056,-115.23045516320435,-173.55478377531884,-232.4825717886483,-291.791790457921,-351.38670232928627,-411.2181406530361,-471.25481282386,-20.011734892642888
124,-20.011734892647837,-58.09474840078345,-115.21166713505983,-173.52162976714664,-232.43655999501397,-291.73358937816755,-351.3164680720967,-411.13583546005793,-471.1603458943571,-20.01173489264288
125,-20.011734892647837,-58.092573625877876,-115.19308336583939,-173.488773227307,-232.39093434164184,-291.6758678028211,-351.2468116103242,-411.0542094432556,-471.066661650894,-20.011734892642874
126,-20.011734892647837,-58.09048809291914,-115.17470076088853,-173.4562096516941,-232.3456888263703,-291.6186181083984,-351.17772364809406,-410.9732516050121,-470.9737473584924,-20.011734892642867
127,-20.011734892647837,-58.088490373772835,-115.15651629091738,-173.42393463589107,-232.30081758463766,-291.56183284880973,-351.10919510742974,-410.8929512072718,-470.8815905848599,-20.01173489264286
128,-20.011734892647837,-58.08657907621606,-115.13852699844618,-173.39194388048645,-232.2563148935873,-291.50550475818693,-351.04121712979344,-410.8132977717157,-470.7901791991343,-20.011734892642853
129,-20.011734892647837,-58.08475283650398,-115.12072998927088,-173.36023318148318,-232.2121751612864,-291.4496267389051,-350.973781062839,-410.73428106522164,-470.69950135597645,-20.01173489264285
130,-20.011734892647837,-58.08301032643402,-115.10312243848317,-173.32879843527758,-232.1683929305868,-291.3941918642694,-350.9068784619103,-410.65589110009313,-470.60954549450094,-20.011734892642842
131,-20.011734892647837,-58.08135024800447,-115.08570158411615,-173.2976356313209,-232.12496287069416,-291.3391933689709,-350.84050107933376,-410.5781181221627,-470.52030032511067,-20.011734892642835
132,-20.011734892647837,-58.07977132771759,-115.06846472047107,-173.2667408444977,-232.081879768501,-291.284624639338,-350.7746408535745,-410.5009525987785,-470.4317548162907,-20.01173489264283
133,-20.011734892647837,-58.07827232794324,-115.051409208561,-173.2361102446522,-232.03913853710694,-291.230479220825,-350.70928991564847,-410.42438522411857,-470.34389819875514,-20.011734892642824
134,-20.011734892647837,-58.076852032340256,-115.03453246061163,-173.20574008022598,-231.99673419848475,-291.1767507996843,-350.64444056977305,-410.3484068987641,-470.2567199439181,-20.01173489264282
135,-20.011734892647837,-58.07550925364388,-115.0178319469931,-173.1756266843261,-231.9546618886365,-291.1234332071568,-350.5800852965748,-410.2730087318865,-470.17020976499833,-20.011734892642817
136,-20.011734892647837,-58.07424282886977,-115.00130519058108,-173.14576646828678,-231.9129168502391,-291.07052041121113,-350.51621674387735,-410.1981820310456,-470.0843576057969,-20.01173489264281
137,-20.011734892647837,-58.07305162876776,-114.98494977540717,-173.11615592953342,-231.87149443965745,-291.01800652265007,-350.4528277319091,-410.1239183064455,-469.99915364396287,-20.011734892642806
138,-20.011734892647837,-58.07193453850296,-114.9687633265599,-173.08679163073475,-231.83039010525857,-290.9658857725833,-350.38991122988364,-410.05020924661346,-469.9145882657185,-20.011734892642803
139,-20.011734892647837,-58.07089046864592,-114.95274352043143,-173.05767020932376,-231.7895993961361,-290.9141525203212,-350.32746036305747,-409.9770467245653,-469.83065207111986,-20.0117348926428
140,-20.011734892647837,-58.0699183588425,-114.93688808765866,-173.02878837974416,-231.7491179635834,-290.86280125405574,-350.2654684125944,-409.90442279683305,-469.7473358721889,-20.011734892642796
141,-20.011734892647837,-58.069017166058394,-114.92119480066974,-173.00014292031992,-231.70894154722527,-290.8118265762256,-350.20392880014833,-409.8323296872266,-469.6646306758383,-20.011734892642792
142,-20.011734892647837,-58.068185869622575,-114.90566147806,-172.9717306769848,-231.66906597802193,-290.7612232057875,-350.1428350893796,-409.7607597875694,-469.5825276837827,-20.01173489264279
143,-20.011734892647837,-58.067423472900764,-114.89028598560878,-172.94354856368082,-231.62948717797926,-290.7109859772073,-350.08218098422134,-409.6897056552063,-469.50101828926336,-20.01173489264279
144,-20.011734892647837,-58.066728997537,-114.8750662298952,-172.91559355536532,-231.5902011524941,-290.66110983211803,-350.0219603198319,-409.61916000323004,-469.4200940665178,-20.011734892642785
145,-20.011734892647837,-58.0661014863618,-114.86000016060491,-172.88786268974067,-231.55120399143158,-290.61158981973995,-349.96216706233986,-409.5491156995193,-469.33974676908775,-20.01173489264278
146,-20.011734892647837,-58.06553999883245,-114.8450857653779,-172.8603530615463,-231.51249186279944,-290.56242108991125,-349.90279530122365,-409.4795657584416,-469.25996832081194,-20.01173489264278
147,-20.011734892647837,-58.065043620478995,-114.83032107869016,-172.83306183089454,-231.47406102048834,-290.51359890020956,-349.8438392558,-409.4105033466938,-469.18075082098915,-20.011734892642778
148,-20.011734892647837,-58.0646114500505,-114.81570416845776,-172.80598620935373,-231.43590778977062,-290.46511860085826,-349.7852932595244,-409.3419217669641,-469.1020865273892,-20.011734892642778
149,-20.011734892647837,-58.06424260466729,-114.80123314065409,-172.77912346406868,-231.39802857086104,-290.4169756377062,-349.7271517623872,-409.27381445972327,-469.0239678574042,-20.011734892642778
150,-20.011734892647837,-58.06393621876372,-114.78690613774158,-172.75247091570208,-231.36041983632296,-290.3691655490754,-349.66940932719035,-409.2061749989173,-468.94638738313597,-20.011734892642774
151,-20.011734892647837,-58.063691442183085,-114.77272133627442,-172.72602593556678,-231.3230781276723,-290.32168396183454,-349.6120606250723,-409.13899708692,-468.869337825762,-20.011734892642774
