H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
153,-228328.79112409707,-246.1775520253185,-296.14142412013507,-347.7084021561406,-400.2936450701826,-453.6342414305749,-507.57831268199124,-562.0264492809403,-616.9083896500472,-246.1775520253185
154,-228328.79112409707,-247.40715892742483,-297.3525206141022,-348.90086659742195,-401.4673542516583,-454.7890705533225,-508.7141353253889,-563.1431373720652,-618.0058134323807,-247.40715892742483
155,-228328.79112409707,-248.63682638622785,-298.5637987503959,-350.0936353319653,-402.6414919725682,-455.94445408757986,-509.8506399096953,-564.260636623026,-619.1041793160043,-248.63682638622785
156,-228328.79112409707,-249.86655363640676,-299.77525620988666,-351.28670445683014,-403.8160527153929,-457.1003848697,-510.9878175927828,-565.3789364800281,-620.2034750014122,-249.86655363640676
157,-228328.79112409707,-251.0963399261422,-300.9868907166667,-352.48007014277323,-404.99103106757667,-458.2568558730757,-512.1256597024739,-566.4980265930025,-621.3036884274939,-251.0963399261422
158,-228328.79112409707,-252.3261845075045,-302.19870002768124,-353.67372862310805,-406.1664217095805,-459.41386019536446,-513.264157722916,-567.6178968010946,-622.4048077561081,-252.3261845075045
159,-228328.79112409707,-253.55608666215755,-303.4106819577027,-354.86767621792393,-407.34221943833023,-460.5713910811347,-514.4033033163954,-568.7385371536312,-623.5068213921653,-253.55608666215755
160,-228328.79112409707,-254.78604567099453,-304.6228343482604,-356.0619093022885,-408.51841913466376,-461.7294418885391,-515.5430882892107,-569.8599378751642,-624.6097179478206,-254.78604567099453
161,-228328.79112409707,-256.01606084594226,-305.83515509876185,-357.2564243366624,-409.69501579301726,-462.88800611824735,-516.6835046198362,-570.9820893928302,-625.7134862690089,-256.01606084594226
162,-228328.79112409707,-257.2461314895517,-307.04764212541784,-358.45121782514013,-410.8720044789639,-464.04707737025655,-517.8245444149751,-572.1049822916366,-626.8181153899285,-257.2461314895517
163,-228328.79112409707,-258.47625693554426,-308.2602934011471,-359.6462863546901,-412.0493803677692,-465.20664938174315,-518.9661999466871,-573.2286073508338,-627.9235945686445,-258.47625693554426
164,-228328.79112409707,-259.7064365171256,-309.47310692326744,-360.8416265622058,-413.2271387107761,-466.36671599276724,-520.1084636173889,-574.3529555081892,-629.0299132506092,-259.7064365171256
165,-228328.79112409707,-260.93666958935813,-310.6860807352615,-362.03723515564894,-414.40527485590815,-467.52727116611095,-521.2513279790096,-575.4780178784414,-630.1370610863906,-260.93666958935813
166,-228328.79112409707,-262.16695551422083,-311.89921291125086,-363.2331088979181,-415.5837842309179,-468.6883089698853,-522.3947857149338,-576.603785734561,-631.2450279122334,-262.16695551422083
167,-228328.79112409707,-263.3972936620851,-313.11250155690396,-364.42924460717103,-416.7626623431036,-469.8498235766262,-523.5388296384581,-577.7302505055458,-632.3538037471707,-263.3972936620851
168,-228328.79112409707,-264.62768342422703,-314.32594482139757,-365.62563916821733,-417.94190479011627,-471.01180927349714,-524.683452702375,-578.8574037853627,-633.4633788013052,-264.62768342422703
169,-228328.79112409707,-265.85812418799924,-315.53954087205295,-366.82228950660385,-419.12150723347804,-472.1742604352218,-525.828647971301,-579.9852373046565,-634.5737434468772,-265.85812418799924
170,-228328.79112409707,-267.0886153660168,-316.7532879229992,-368.0191926167431,-420.30146542616023,-473.3371715510953,-526.9744086481024,-581.113742956572,-635.6848882434691,-267.0886153660168
171,-228328.79112409707,-268.3191563745502,-317.9671842130641,-369.21634553928374,-421.4817751894174,-474.50053720126914,-528.1207280496111,-582.2429127718888,-636.7968039125362,-268.3191563745502
172,-228328.79112409707,-269.54974663635016,-319.18122800811,-370.41374536294427,-422.6624324141007,-475.66435205753027,-529.2675996068576,-583.3727389186836,-637.9094813364843,-269.54974663635016
173,-228328.79112409707,-270.780385589106,-320.3954176090146,-371.6113892320025,-423.8434330676478,-476.8286108897694,-530.4150168710041,-584.5032137077159,-639.0229115634909,-270.780385589106
174,-228328.79112409707,-272.0110726860706,-321.6097513518365,-372.8092743459849,-425.02477319328136,-477.99330856467907,-531.5629735115225,-585.6343295900705,-640.1370858046001,-272.0110726860706
175,-228328.79112409707,-273.2418073754313,-322.8242275867344,-374.0073979381286,-426.2064488879939,-479.15844002324883,-532.7114632931876,-586.7660791336344,-641.2519954096625,-273.2418073754313
176,-228328.79112409707,-274.47258912289664,-324.0388447001176,-375.2057572970803,-427.3884563237886,-480.32400030152917,-533.8604800963542,-587.8984550428717,-642.3676318865936,-274.47258912289664
177,-228328.79112409707,-275.70341740763155,-325.2536011101607,-376.40434976197446,-428.57079174230705,-481.4899845248015,-535.0100179106495,-589.031450152027,-643.4839868940769,-275.70341740763155
178,-228328.79112409707,-276.9342917076587,-326.4684952517931,-377.60317270699977,-429.7534514389591,-482.65638789125916,-536.1600708181968,-590.1650574078744,-644.6010522238239,-276.9342917076587
179,-228328.79112409707,-278.16521151502906,-327.683525591467,-378.802223555757,-430.9364317768603,-483.8232056855074,-537.3106330066662,-591.2992698823083,-645.718819812691,-278.16521151502906
180,-228328.79112409707,-279.3961763323772,-328.8986906233243,-380.00149977702563,-432.1197291821879,-484.99043327349807,-538.4616987637728,-592.4340807663957,-646.8372817362714,-279.3961763323772
181,-228328.79112409707,-280.62718566699357,-330.113988862891,-381.2009988780693,-433.3033401370844,-486.15806609502374,-539.6132624693499,-593.5694833620117,-647.9564302000848,-280.62718566699357
182,-228328.79112409707,-281.85823903045576,-331.3294188463418,-382.4007184035223,-434.48726117815585,-487.326099661816,-540.765318593037,-594.7054710791074,-649.076257536408,-281.85823903045576
183,-228328.79112409707,-283.0893359545745,-332.5449791460856,-383.60065595060763,-435.6714889113131,-488.49452957199674,-541.9178617083307,-595.8420374493516,-650.1967562174982,-283.0893359545745
184,-228328.79112409707,-284.32047596451997,-333.7606683435441,-384.8008091415568,-436.8560199838233,-489.6633514817539,-543.0708864638733,-596.9791760970177,-651.3179188260688,-284.32047596451997
185,-228328.79112409707,-285.55165860587374,-334.9764850558655,-386.0011756499756,-438.040851110318,-490.8325611309802,-544.2243876087159,-598.1168807638594,-652.4397380797656,-285.55165860587374
186,-228328.79112409707,-286.7828834234737,-336.1924279144412,-387.20175317902346,-439.22597905062366,-492.0021543207471,-545.3783599694226,-599.2551452858402,-653.5622068075077,-286.7828834234737
187,-228328.79112409707,-288.014149967304,-337.40849557047386,-388.40253946665143,-440.4114006146633,-493.1721269178588,-546.5327984542671,-600.3939635969613,-654.6853179529415,-288.014149967304
188,-228328.79112409707,-289.2454578066067,-338.62468670877684,-389.6035322990815,-441.5971126756058,-494.3424748676644,-547.6876980656968,-601.5333297413689,-655.8090645861803,-289.2454578066067
189,-228328.79112409707,-290.4768064984665,-339.84100001605447,-390.80472947877314,-442.7831121375127,-495.51319416137545,-548.8430538673155,-602.6732378399867,-656.9334398700797,-290.4768064984665
190,-228328.79112409707,-291.7081956264206,-341.0574342192169,-392.006128862436,-443.9693959730379,-496.6842808734443,-549.9988610209313,-603.8136821272308,-658.0584370966039,-291.7081956264206
191,-228328.79112409707,-292.9396247693437,-342.27398805397667,-393.2077283293306,-445.15596119142424,-497.8557311292499,-551.1551147539237,-604.9546569180465,-659.1840496535262,-292.9396247693437
192,-228328.79112409707,-294.17109351348086,-343.49066027659984,-394.4095257927308,-446.34280484967246,-499.0275411159619,-552.3118103697941,-606.0961566181401,-660.3102710343328,-294.17109351348086
193,-228328.79112409707,-295.40260145655594,-344.7074496677415,-395.61151920347925,-447.5299240558069,-500.1997070855134,-553.468943250834,-607.2381757263342,-661.4370948402584,-295.40260145655594
194,-228328.79112409707,-296.6341481985836,-345.9243550229917,-396.81370654025943,-448.7173159588676,-501.37222534430305,-554.6265088475355,-608.3807088236741,-662.564514769082,-296.6341481985836
195,-228328.79112409707,-297.8657333408756,-347.1413751516221,-398.0160858080764,-449.90497774711787,-502.5450922511229,-555.7845026762304,-609.5237505707728,-663.6925246121679,-297.8657333408756
196,-228328.79112409707,-299.097356506677,-348.3585088969704,-399.21865505838144,-451.0929066679029,-503.71830423674453,-556.9429203383942,-610.6672957268286,-664.8211182731893,-299.097356506677
197,-228328.79112409707,-300.3290173028123,-349.5757550978377,-400.42141235021813,-452.2810999885361,-504.89185776453917,-558.1017574809956,-611.8113391096936,-665.950289727908,-300.3290173028123
198,-228328.79112409707,-301.5607153620714,-350.79311263063465,-401.62435579212007,-453.46955503794555,-506.0657493718647,-559.2610098376166,-612.9558756367218,-667.0800330647429,-301.5607153620714
199,-228328.79112409707,-302.7924503104732,-352.01058037641235,-402.82748350890165,-454.65826917321715,-507.23997563635686,-560.4206731944845,-614.1009002905345,-668.2103424502634,-302.7924503104732
200,-228328.79112409707,-304.02422178301936,-353.2281572363869,-404.0307936569494,-455.8472397946465,-508.4145331907336,-561.580743405025,-615.2464081333142,-669.3412121432186,-304.02422178301936
201,-228328.79112409707,-305.2560294261271,-354.44584213414873,-405.2342844262032,-457.0364643474858,-509.5894187243025,-562.741216391123,-616.3923943078142,-670.4726364952875,-305.2560294261271
202,-228328.79112409707,-306.4878728786737,-355.66363399649083,-406.4379540207615,-458.2259403023207,-510.764628963105,-563.9020881230259,-617.5388540170158,-671.6046099304838,-306.4878728786737
203,-228328.79112409707,-307.71975179614907,-356.88153177735023,-407.64180068260566,-459.4156651785718,-511.9401606931897,-565.0633546423844,-618.6857825469283,-672.7371269677103,-307.71975179614907
204,-228328.79112409707,-308.95166583191786,-358.099534438863,-408.8458226724445,-460.6056365251232,-513.1160107410167,-566.2250120424293,-619.8331752465335,-673.8701822004634,-308.95166583191786
205,-228328.79112409707,-310.1836146535197,-359.3176409674615,-410.05001828560404,-461.79585193600104,-514.2921759889217,-567.3870564832109,-620.9810275427976,-675.0037703116116,-310.1836146535197
206,-228328.79112409707,-311.4155979214539,-360.535850352463,-411.2543858304137,-462.986309028553,-515.4686533530822,-568.5494841693517,-622.1293349181997,-676.1378860506973,-311.4155979214539
207,-228328.79112409707,-312.6476153110515,-361.75416160775046,-412.4589236496914,-464.1770054647309,-516.6454398045956,-569.7122913709111,-623.278092931382,-677.2725242543637,-312.6476153110515
208,-228328.79112409707,-313.87966649683057,-362.97257375594035,-413.6636301047198,-465.3679389348708,-517.8225323530552,-570.8754744067564,-624.4272972003088,-678.4076798292981,-313.87966649683057
209,-228328.79112409707,-315.1117511557496,-364.1910858314533,-414.8685035781291,-466.5591071603846,-518.9999280490463,-572.0390296468569,-625.5769434043546,-679.5433477541093,-315.1117511557496
210,-228328.79112409707,-316.34386897324566,-365.40969688637375,-416.07354247957403,-467.75050789925047,-520.1776239894461,-573.2029535173865,-626.7270272892041,-680.6795230840211,-316.34386897324566
211,-228328.79112409707,-317.57601964667293,-366.62840599371435,-417.27874524882014,-468.9421389489147,-521.3556173201387,-574.367242503248,-627.8775446691828,-681.8162009530001,-317.57601964667293
212,-228328.79112409707,-318.8082028619551,-367.84721222389817,-418.4841103320522,-470.1339981224225,-522.5339052119625,-575.5318931238347,-629.0284914028243,-682.9533765491284,-318.8082028619551
213,-228328.79112409707,-320.04041832138563,-369.0661146723922,-419.68963620933727,-471.3260832757076,-523.7124848878223,-576.6969019599577,-630.1798634196138,-684.0910451411557,-320.04041832138563
214,-228328.79112409707,-321.27266572313675,-370.28511243905456,-420.895321373806,-472.5183922866031,-524.8913536015243,-577.8622656325055,-631.331656698462,-685.2292020567883,-321.27266572313675
215,-228328.79112409707,-322.50494477847553,-371.50420464519175,-422.10116434854626,-473.7109230715697,-526.0705086543368,-579.0279808188283,-632.4838672839144,-686.3678426987118,-322.50494477847553
216,-228328.79112409707,-323.7372551968103,-372.72339041845026,-423.3071636713387,-474.90367357026736,-527.2499473793936,-580.1940442369739,-633.6364912702107,-687.5069625284765,-323.7372551968103
217,-228328.79112409707,-324.9695966869388,-373.94266889391463,-424.51331789559856,-476.0966417463406,-528.4296671423181,-581.3604526461429,-634.7895248015733,-688.64655706661,-324.9695966869388
218,-228328.79112409707,-326.2019689771838,-375.16203923409444,-425.71962561021155,-477.289825607099,-529.6096653607462,-582.5272028660515,-635.9429640914017,-689.7866219116423,-326.2019689771838
219,-228328.79112409707,-327.43437178185695,-376.3815005952446,-426.92608540570694,-478.48322316953926,-530.7899394701938,-583.6942917426404,-637.0968053878199,-690.9271527054876,-327.43437178185695
220,-228328.79112409707,-328.6668048296047,-377.60105215556916,-428.1326959023172,-479.67683248825773,-531.9704869518173,-584.8617161756815,-638.2510450011247,-692.0681451607308,-328.6668048296047
221,-228328.79112409707,-329.89926784882795,-378.82069310050224,-429.33945573511784,-480.8706516404457,-533.1513053172628,-586.0294731034753,-639.4056792883302,-693.2095950450126,-329.89926784882795
222,-228328.79112409707,-331.1317605800431,-380.0404226349357,-430.5463635661163,-482.06467873783697,-534.3323921204678,-587.197559514506,-640.560704664671,-694.3514981923812,-331.1317605800431
223,-228328.79112409707,-332.3642827506919,-381.2602399578963,-431.75341805879503,-483.2589119011126,-535.5137449319261,-588.3659724215621,-641.7161175775759,-695.4938504771121,-332.3642827506919
224,-228328.79112409707,-333.5968341037581,-382.4801442910352,-432.96061790646866,-484.45334928812366,-536.6953613667724,-589.5347088896781,-642.8719145344645,-696.636647841361,-333.5968341037581
225,-228328.79112409707,-334.82941438614404,-383.7001348668782,-434.16796182040673,-485.64798908188294,-537.8772390726383,-590.7037660238555,-644.0280920903285,-697.7798862825978,-334.82941438614404
226,-228328.79112409707,-336.0620233424836,-384.92021092251423,-435.37544852339596,-486.8428294839987,-539.0593757229564,-591.873140962229,-645.184646840759,-698.9235618464945,-336.0620233424836
227,-228328.79112409707,-337.29466072514373,-386.1403717094764,-436.58307675949766,-488.0378687243061,-540.2417690264618,-593.0428308854405,-646.3415754311862,-700.0676706360266,-337.29466072514373
228,-228328.79112409707,-338.527326285471,-387.3606164848713,-437.79084528505547,-489.2331050517518,-541.4244167179525,-594.2128330072682,-647.4988745473773,-701.212208801836,-338.527326285471
229,-228328.79112409707,-339.760019783912,-388.5809445213839,-438.99875287858475,-490.4285367441612,-542.6073165679313,-595.383144584145,-648.6565409248277,-702.3571725514926,-339.760019783912
230,-228328.79112409707,-340.9927409760043,-389.80135509315716,-440.2067983265356,-491.6241620938847,-543.7904663681335,-596.5537629005602,-649.8145713340357,-703.5025581346388,-340.9927409760043
231,-228328.79112409707,-342.22548962798686,-391.02184749128963,-441.41498043867915,-492.8199794230704,-544.9738639466799,-597.7246852840931,-650.9729625954134,-704.6483618577773,-342.22548962798686
232,-228328.79112409707,-343.4582655055886,-392.2424210125186,-442.6232980366782,-494.0159870721209,-546.1575071564205,-598.8959090936407,-652.1317115673928,-705.7945800722514,-343.4582655055886
233,-228328.79112409707,-344.69106837900176,-393.46307496408605,-443.8317499588467,-495.21218340434274,-547.3413938794708,-600.067431723837,-653.2908151507286,-706.9412091784288,-344.69106837900176
234,-228328.79112409707,-345.92389801715143,-394.6838086579064,-445.0403350542114,-496.4085667998998,-548.5255220210547,-601.2392505987858,-654.4502702821161,-708.0882456192007,-345.92389801715143
235,-228328.79112409707,-347.1567542035208,-395.9046214262895,-446.24905219813246,-497.60513567132887,-549.7098895249115,-602.4113631873549,-655.6100739493736,-709.2356858950515,-347.1567542035208
236,-228328.79112409707,-348.3896367009704,-397.1255125866601,-447.45790025692145,-498.80188842805416,-550.8944943377073,-603.5837669674795,-656.7702231556347,-710.3835265281372,-348.3896367009704
237,-228328.79112409707,-349.62254530796787,-398.34648149769265,-448.66687814387615,-499.99882353232096,-552.0793344648627,-604.7564594818876,-657.9307149749656,-711.5317641177929,-349.62254530796787
238,-228328.79112409707,-350.85547979125886,-399.5675274918863,-449.8759847517599,-501.19593943157554,-553.2644079028336,-605.9294382702759,-659.0915464844359,-712.6803952724954,-350.85547979125886
239,-228328.79112409707,-352.0884399529437,-400.7886499425491,-451.0852190196908,-502.3932346252583,-554.4497127058038,-607.1027009359003,-660.252714830607,-713.829416676248,-352.0884399529437
240,-228328.79112409707,-353.32142556592856,-402.0098481991575,-452.2945798684078,-503.5907075999754,-555.6352469207617,-608.2762450805544,-661.4142171644091,-714.9788250233514,-353.32142556592856
241,-228328.79112409707,-354.55443643572454,-403.23112164906667,-453.5040662618908,-504.78835689102556,-556.8210086489311,-609.4500683659039,-662.5760507023757,-716.1286170795406,-354.55443643572454
242,-228328.79112409707,-355.78747234673386,-404.4524696637092,-454.71367715346935,-505.98618102841783,-558.0069959916968,-610.6241684593173,-663.7382126723784,-717.2787896276186,-355.78747234673386
243,-228328.79112409707,-357.0205330999537,-405.67389163621476,-455.92341152335484,-507.1841785743144,-559.1932070879561,-611.7985430711253,-664.900700350792,-718.4293395045249,-357.0205330999537
244,-228328.79112409707,-358.25361849428623,-406.8953869626349,-457.1332683597823,-508.382348104085,-560.3796400950838,-612.9731899354948,-666.063511043275,-719.5802635820224,-358.25361849428623
245,-228328.79112409707,-359.48672832938774,-408.11695504471186,-458.34324666169323,-509.58068820890537,-561.5662931914443,-614.14810681285,-667.2266420871002,-720.7315587689358,-359.48672832938774
246,-228328.79112409707,-360.71986241125217,-409.33859529537995,-459.5533454441565,-510.7791975010944,-562.7531645816427,-615.3232914950386,-668.3900908562322,-721.8832220161364,-360.71986241125217
247,-228328.79112409707,-361.9530205417045,-410.56030712818153,-460.7635637277029,-511.9778746033665,-563.9402524856947,-616.4987417944162,-669.5538547503234,-723.0352503054504,-361.9530205417045
248,-228328.79112409707,-363.18620253481254,-411.78208997360105,-461.97390055458106,-513.1767181650073,-565.1275551551194,-617.6744555598547,-670.7179312106394,-724.1876406654969,-363.18620253481254
249,-228328.79112409707,-364.4194082010865,-413.0039432631895,-463.18435497280404,-514.3757268458412,-566.3150708568268,-618.8504306605494,-671.8823177037814,-725.3403901553247,-364.4194082010865
250,-228328.79112409707,-365.6526373451523,-414.2258664271635,-464.3949260336745,-515.57489931368,-567.5027978704888,-620.0266649833069,-673.0470117188926,-726.4934958615363,-365.6526373451523
251,-228328.79112409707,-366.8858897957151,-415.4478589242964,-465.6056128216001,-516.7742342740626,-568.6907345182005,-621.203156462131,-674.2120107971629,-727.64695492771,-366.8858897957151
252,-228328.79112409707,-368.11916535493214,-416.66992019122006,-466.8164144033239,-517.9737304194109,-569.878879113561,-622.3799030272255,-675.377312480754,-728.8007645032452,-368.11916535493214
253,-228328.79112409707,-369.35246385800843,-417.89204970195107,-468.0273298873794,-519.1733864884138,-571.0672300209837,-623.5569026642273,-676.5429143719557,-729.9549218024395,-369.35246385800843
254,-228328.79112409707,-370.5857851145817,-419.11424690920694,-469.2383583653368,-520.3732012072009,-572.2557855967976,-624.7341533552362,-677.7088140741392,-731.1094240453664,-370.5857851145817
255,-228328.79112409707,-371.81912895225975,-420.3365112878763,-470.4494989552055,-521.5731733326767,-573.4445442325107,-625.9116531220044,-678.8750092348732,-732.264268500914,-371.81912895225975
256,-228328.79112409707,-373.0524951983868,-421.5588423167198,-471.6607507830669,-522.7733016340842,-574.6335043363027,-627.089400007359,-680.0414975272749,-733.4194524680644,-373.0524951983868
257,-228328.79112409707,-374.2858836833366,-422.7812394815988,-472.87211298623765,-523.9735848961011,-575.8226643360556,-628.2673920781624,-681.2082766528987,-734.5749732787077,-374.2858836833366
258,-228328.79112409707,-375.5192942304064,-424.0037022653061,-474.0835847030369,-525.1740219085416,-577.0120226689851,-629.4456274148757,-682.3753443312303,-735.730828287067,-375.5192942304064
259,-228328.79112409707,-376.75272667798373,-425.22623016967134,-475.29516509482727,-526.374611488333,-578.2015778035535,-630.6241041334056,-683.5426983214649,-736.8870148914062,-376.75272667798373
260,-228328.79112409707,-377.98618085338063,-426.44882268933407,-476.50685331972704,-527.5753524531651,-579.3913282130552,-631.802820358621,-684.710336395957,-738.0435305074126,-377.98618085338063
261,-228328.79112409707,-379.2196565950644,-427.6714793339147,-477.7186485547201,-528.7762436435374,-580.5812723975993,-632.9817742462761,-685.8782563620786,-739.2003725899856,-379.2196565950644
262,-228328.79112409707,-380.453153742673,-428.8941996179718,-478.9305499855534,-529.9772839125973,-581.7714088738869,-634.1609639727208,-687.0464560518633,-740.3575386228184,-380.453153742673
263,-228328.79112409707,-381.68667213243344,-430.11698305636287,-480.14255680204,-531.1784721213825,-582.9617361703926,-635.3403877300216,-688.214933317067,-741.5150261133922,-381.68667213243344
264,-228328.79112409707,-382.920211606045,-431.339829173072,-481.3546682068286,-532.3798071475319,-584.1522528360166,-636.5200437345536,-689.3836860376953,-742.6728326014421,-382.920211606045
265,-228328.79112409707,-384.1537720088462,-432.5627374993203,-482.5668834134582,-533.5812878832832,-585.342957438023,-637.6999302248793,-690.5527121198237,-743.8309556567139,-384.1537720088462
266,-228328.79112409707,-385.3873531799401,-433.785707563638,-483.7792016363748,-534.7829132254348,-586.5338485519441,-638.8800454515928,-691.7220094853814,-744.9893928686879,-385.3873531799401
267,-228328.79112409707,-386.62095497191234,-435.00873891153003,-484.9916221105429,-535.9846820948998,-587.724924781079,-640.060387696763,-692.8915760915363,-746.1481418659056,-386.62095497191234
268,-228328.79112409707,-387.85457723026707,-436.2318310848584,-486.2041440707748,-537.1865934159825,-588.9161847357154,-641.2409552530986,-694.0614099098029,-747.3072002950172,-387.85457723026707
269,-228328.79112409707,-389.0882198024439,-437.4549836308094,-487.41676676064606,-538.3886461252414,-590.1076270419364,-642.421746432699,-695.2315089347369,-748.4665658294207,-389.0882198024439
270,-228328.79112409707,-390.321882546867,-438.6781961108911,-488.6294894414413,-539.5908391803815,-591.2992503504621,-643.6027595758437,-696.4018711926685,-749.6262361779384,-390.321882546867
271,-228328.79112409707,-391.5555653097677,-439.90146807770753,-489.84231136887837,-540.7931715369286,-592.4910533132702,-644.7839930275576,-697.5724947182165,-750.7862090612747,-391.5555653097677
272,-228328.79112409707,-392.7892679477181,-441.12479909744343,-491.0552318155439,-541.9956421706129,-593.68303460593,-645.9654451598952,-698.7433775765155,-751.9464822341922,-392.7892679477181
273,-228328.79112409707,-394.0229903152528,-442.34818873743876,-492.2682500584194,-543.1982500648481,-594.8751929150297,-647.1471143593147,-699.9145178505414,-753.107053472781,-394.0229903152528
274,-228328.79112409707,-395.25673227401325,-443.5716365752864,-493.4813653879316,-544.4009942197312,-596.0675269471284,-648.328999035581,-701.0859136499611,-754.2679205832587,-395.25673227401325
275,-228328.79112409707,-396.4904936804186,-444.79514218645704,-494.69457709553046,-545.6038736395747,-597.2600354162382,-649.511097609198,-702.2575630985164,-755.4290813893019,-396.4904936804186
276,-228328.79112409707,-397.7242743975443,-446.0187051561329,-495.9078844854771,-546.806887344646,-598.4527170555185,-650.6934085230561,-703.42946434562,-756.5905337435928,-397.7242743975443
277,-228328.79112409707,-398.9580742855218,-447.24232506956395,-497.1212868651545,-548.0100343614355,-599.6455706074948,-651.8759302326001,-704.6016155564778,-757.7522755178917,-398.9580742855218
278,-228328.79112409707,-400.19189320809085,-448.4660015185756,-498.3347835515329,-549.2133137290732,-600.8385948304319,-653.0586612121602,-705.77401491837,-758.9143046092693,-400.19189320809085
279,-228328.79112409707,-401.42573103110703,-449.6897341000348,-499.54837386959053,-550.4167244977085,-602.0317884966671,-654.2415999532357,-706.9466606388899,-760.0766189382999,-401.42573103110703
280,-228328.79112409707,-402.6595876237565,-450.91352241702197,-500.76205715344435,-551.6202657295966,-603.2251503936529,-655.4247449654954,-708.1195509468968,-761.2392164499661,-402.6595876237565
281,-228328.79112409707,-403.8934628517368,-452.13736607197154,-501.9758327394481,-552.8239364921527,-604.4186793169691,-656.6080947697443,-709.2926840854401,-762.4020951065371,-403.8934628517368
282,-228328.79112409707,-405.1273565811991,-453.3612646705736,-503.1896999700532,-554.0277358617739,-605.6123740741001,-657.7916479016575,-710.4660583154476,-763.5652528912136,-405.1273565811991
283,-228328.79112409707,-406.3612686907782,-454.5852178337648,-504.40365820575926,-555.2316629357446,-606.8062334963009,-658.9754029236045,-711.6396719275067,-764.728687819863,-406.3612686907782
284,-228328.79112409707,-407.59519904601973,-455.8092251721152,-505.6177067994616,-556.435716806548,-608.0002564128653,-660.1593583988754,-712.8135232160477,-765.8923979151616,-407.59519904601973
285,-228328.79112409707,-408.82914752219534,-457.0332863086065,-506.8318451191898,-557.639896584562,-609.1944416737833,-661.3435129142958,-713.9876105019194,-767.0563812291261,-408.82914752219534
286,-228328.79112409707,-410.0631139948934,-458.2574008691851,-508.0460725386231,-558.8442013885376,-610.388788140179,-662.5278650706263,-715.1619321227439,-768.220635833427,-410.0631139948934
287,-228328.79112409707,-411.29709834406185,-459.48156848676734,-509.26038844105784,-560.0486303495269,-611.5832946881993,-663.7124134864118,-716.336486436728,-769.3851598231594,-411.29709834406185
288,-228328.79112409707,-412.53110043926,-460.7057887864553,-510.47479220458655,-561.2531825960248,-612.777960194119,-664.8971567830458,-717.5112718076879,-770.5499513018264,-412.53110043926
289,-228328.79112409707,-413.7651201625522,-461.9300614083956,-511.6892832249201,-562.4578572767551,-613.9727835570867,-666.0820936074795,-718.6862866277183,-771.7150084039703,-413.7651201625522
290,-228328.79112409707,-414.9991573964812,-463.15438599571615,-512.9038609032895,-563.6626535485349,-615.1677636869549,-667.2672226200145,-719.8615293049471,-772.8803292828869,-414.9991573964812
291,-228328.79112409707,-416.2332120201232,-464.37876219054823,-514.118524642432,-564.8675705722261,-616.3628995001943,-668.4525424901791,-721.0369982593751,-774.0459121064276,-416.2332120201232
292,-228328.79112409707,-417.4672839132236,-465.60318963812733,-515.3332738506592,-566.0726075167671,-617.5581899238891,-669.6380519006887,-722.2126919267978,-775.2117550608846,-417.4672839132236
293,-228328.79112409707,-418.701372963032,-466.8276679935956,-516.5481079486228,-567.2777635659064,-618.7536339024368,-670.823749554108,-723.3886087654344,-776.3778563575806,-418.701372963032
294,-228328.79112409707,-419.9354790550368,-468.0521969127032,-517.7630263599862,-568.4830379088376,-619.9492303881475,-672.0096341634187,-724.5647472464559,-777.5442142233637,-419.9354790550368
295,-228328.79112409707,-421.1696020690844,-469.2767760478964,-518.9780285074763,-569.6884297362205,-621.144978337233,-673.1957044479699,-725.7411058499038,-778.7108268964879,-421.1696020690844
296,-228328.79112409707,-422.4037418970186,-470.5014050659244,-520.1931138304615,-570.8939382577244,-622.3408767273145,-674.3819591509553,-726.9176830821318,-779.8776926440214,-422.4037418970186
297,-228328.79112409707,-423.6378984280833,-471.7260836332111,-521.4082817702896,-572.0995626873348,-623.5369245426989,-675.5683970246548,-728.0944774610134,-781.044809747019,-423.6378984280833
298,-228328.79112409707,-424.87207154778105,-472.9508114146832,-522.6235317690861,-573.3053022421207,-624.7331207731122,-676.7550168291358,-729.2714875146091,-782.2121764991564,-424.87207154778105
299,-228328.79112409707,-426.1062611474957,-474.17558808336315,-523.8388632793149,-574.5111561517631,-625.9294644231983,-677.9418173417199,-730.4487117906026,-783.3797912161311,-426.1062611474957
300,-228328.79112409707,-427.34046711800244,-475.40041331384907,-525.0542757572313,-575.7171236519778,-627.1259545059088,-679.12879735034,-731.626148849624,-784.5476522289567,-427.34046711800244
301,-228328.79112409707,-428.57468935374885,-476.6252867865671,-526.2697686671017,-576.9232039887055,-628.3225900466639,-680.3159556576716,-732.8037972693504,-785.715757888027,-428.57468935374885
302,-228328.79112409707,-429.80892774639364,-477.8502081812817,-527.4853414746864,-578.1293964115648,-629.5193700767744,-681.503291074524,-733.9816556378659,-786.8841065564478,-429.80892774639364
303,-228328.79112409707,-431.0431821944905,-479.0751771867508,-528.7009936568662,-579.3357001834501,-630.7162936430115,-682.690802429379,-735.1597225631688,-788.0526966195114,-431.0431821944905
304,-228328.79112409707,-432.27745258899506,-480.30019348620596,-529.9167246870937,-580.5421145659535,-631.9133597929975,-683.8784885537536,-736.3379966585065,-789.221526470002,-432.27745258899506
