k,k_eff,N,delta,d,sigma,block_bits,blocks,d0,h,outer_log2,outer_z,inner_log2,term_log2,cum_log2
1048576,1048640,2097280,0.106,222311,32,80,13108,44,81,128.248014,0.322086170895,-181.232855,-52.984842,-29.709572
1048576,1048640,2097280,0.106,222311,32,80,13108,44,82,129.882495,0.322086170895,-183.466772,-53.584277,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,83,131.516976,0.322086170895,-185.700212,-54.183236,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,84,133.151458,0.322086170895,-187.933121,-54.781663,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,85,134.785939,0.322086170895,-190.165436,-55.379497,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,86,136.420420,0.322086170895,-192.397090,-55.976669,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,87,138.054902,0.322086170895,-194.628006,-56.573104,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,88,139.689383,0.322086170895,-196.858104,-57.168721,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,89,141.323865,0.322086170895,-199.087293,-57.763428,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,90,142.958346,0.322086170895,-201.315473,-58.357127,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,91,144.592827,0.322086170895,-203.542536,-58.949708,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,92,146.227309,0.322086170895,-205.768365,-59.541056,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,93,147.861790,0.322086170895,-207.992832,-60.131042,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,94,149.496271,0.322086170895,-210.215800,-60.719529,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,95,151.130753,0.322086170895,-212.437121,-61.306368,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,96,152.737871,0.356995209458,-214.656639,-61.918767,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,97,154.223895,0.356995209458,-216.874183,-62.650288,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,98,155.709918,0.356995209458,-219.089579,-63.379661,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,99,157.195941,0.356995209458,-221.302639,-64.106698,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,100,158.681965,0.356995209458,-223.513174,-64.831209,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,101,160.167988,0.356995209458,-225.720982,-65.552994,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,102,161.654011,0.356995209458,-227.925862,-66.271851,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,103,163.140035,0.356995209458,-230.127608,-66.987574,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,104,164.626058,0.356995209458,-232.326017,-67.699959,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,105,166.112082,0.356995209458,-234.520892,-68.408810,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,106,167.598105,0.356995209458,-236.712034,-69.113929,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,107,169.084128,0.356995209458,-238.899265,-69.815136,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,108,170.570152,0.356995209458,-241.082416,-70.512265,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,109,172.056175,0.356995209458,-243.261334,-71.205159,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,110,173.542198,0.356995209458,-245.435890,-71.893691,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,111,175.028222,0.356995209458,-247.605979,-72.577757,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,112,176.514245,0.356995209458,-249.771519,-73.257273,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,113,178.000269,0.356995209458,-251.932459,-73.932190,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,114,179.486292,0.356995209458,-254.088781,-74.602489,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,115,180.972315,0.356995209458,-256.240489,-75.268174,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,116,182.458339,0.356995209458,-258.387626,-75.929287,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,117,183.944362,0.356995209458,-260.530262,-76.585900,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,118,185.430385,0.356995209458,-262.668490,-77.238105,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,119,186.916409,0.356995209458,-264.802434,-77.886026,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,120,188.402432,0.356995209458,-266.932240,-78.529808,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,121,189.888456,0.356995209458,-269.058068,-79.169612,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,122,191.374479,0.356995209458,-271.180098,-79.805619,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,123,192.860502,0.356995209458,-273.298525,-80.438022,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,124,194.346526,0.356995209458,-275.413544,-81.067019,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,125,195.832549,0.356995209458,-277.525364,-81.692815,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,126,197.318573,0.356995209458,-279.634192,-82.315620,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,127,198.804596,0.356995209458,-281.740235,-82.935639,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,128,200.290619,0.356995209458,-283.843696,-83.553076,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,129,201.776643,0.356995209458,-285.944776,-84.168133,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,130,203.262666,0.356995209458,-288.043665,-84.780999,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,131,204.748689,0.356995209458,-290.140548,-85.391859,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,132,206.234713,0.356995209458,-292.235603,-86.000890,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,133,207.720736,0.356995209458,-294.328991,-86.608255,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,134,209.206760,0.356995209458,-296.420869,-87.214110,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,135,210.692783,0.356995209458,-298.511384,-87.818601,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,136,212.178806,0.356995209458,-300.600669,-88.421862,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,137,213.664830,0.356995209458,-302.688848,-89.024019,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,138,215.150853,0.356995209458,-304.776039,-89.625186,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,139,216.636876,0.356995209458,-306.862344,-90.225468,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,140,218.122900,0.356995209458,-308.947862,-90.824962,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,141,219.608923,0.356995209458,-311.032682,-91.423758,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,142,221.094947,0.356995209458,-313.116882,-92.021935,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,143,222.580970,0.356995209458,-315.200536,-92.619566,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,144,224.066993,0.356995209458,-317.283711,-93.216718,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,145,225.553017,0.356995209458,-319.366466,-93.813450,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,146,227.039040,0.356995209458,-321.448856,-94.409816,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,147,228.525064,0.356995209458,-323.530929,-95.005866,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,148,230.011087,0.356995209458,-325.612729,-95.601642,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,149,231.497110,0.356995209458,-327.694296,-96.197186,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,150,232.983134,0.356995209458,-329.775665,-96.792532,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,151,234.469157,0.356995209458,-331.856868,-97.387711,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,152,235.955180,0.356995209458,-333.937933,-97.982753,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,153,237.441204,0.356995209458,-336.018886,-98.577683,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,154,238.927227,0.356995209458,-338.099750,-99.172523,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,155,240.413251,0.356995209458,-340.180545,-99.767294,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,156,241.899274,0.356995209458,-342.261288,-100.362015,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,157,243.385297,0.356995209458,-344.341998,-100.956700,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,158,244.871321,0.356995209458,-346.422686,-101.551366,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,159,246.357344,0.356995209458,-348.503367,-102.146023,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,44,160,247.843367,0.356995209458,-350.584052,-102.740684,-29.709571
1048576,1048640,2097280,0.106,222311,32,80,13108,45,1,-inf,,-2.237846,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,2,-inf,,-4.475692,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,3,-inf,,-6.713537,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,4,-inf,,-8.951381,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,5,-inf,,-11.189224,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,6,-inf,,-13.427067,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,7,-inf,,-15.664909,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,8,-inf,,-17.902750,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,9,-inf,,-20.140591,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,10,-inf,,-22.378431,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,11,-inf,,-24.616270,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,12,-inf,,-26.854108,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,13,-inf,,-29.091945,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,14,-inf,,-31.329782,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,15,-inf,,-33.567618,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,16,-inf,,-35.805453,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,17,-inf,,-38.043288,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,18,-inf,,-40.281121,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,19,-inf,,-42.518954,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,20,-inf,,-44.756786,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,21,-inf,,-46.994617,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,22,-inf,,-49.232447,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,23,-inf,,-51.470276,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,24,-inf,,-53.708104,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,25,-inf,,-55.945932,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,26,-inf,,-58.183758,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,27,-inf,,-60.421583,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,28,-inf,,-62.659406,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,29,-inf,,-64.897229,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,30,-inf,,-67.135050,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,31,-inf,,-69.372869,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,32,-inf,,-71.610687,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,33,-inf,,-73.848504,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,34,-inf,,-76.086318,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,35,-inf,,-78.324131,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,36,-inf,,-80.561941,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,37,-inf,,-82.799749,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,38,-inf,,-85.037554,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,39,-inf,,-87.275356,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,40,-inf,,-89.513155,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,41,-inf,,-91.750951,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,42,-inf,,-93.988742,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,43,-inf,,-96.226529,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,44,-inf,,-98.464311,-inf,-inf
1048576,1048640,2097280,0.106,222311,32,80,13108,45,45,68.018350,0.21340807009,-100.702087,-32.683737,-32.683737
1048576,1048640,2097280,0.106,222311,32,80,13108,45,46,70.246664,0.21340807009,-102.939857,-32.693194,-31.688457
1048576,1048640,2097280,0.106,222311,32,80,13108,45,47,72.229538,0.290590738289,-105.177620,-32.948082,-31.184953
1048576,1048640,2097280,0.106,222311,32,80,13108,45,48,73.921630,0.322086170895,-107.415376,-33.493746,-30.919721
1048576,1048640,2097280,0.106,222311,32,80,13108,45,49,75.556112,0.322086170895,-109.653122,-34.097011,-30.768453
1048576,1048640,2097280,0.106,222311,32,80,13108,45,50,77.190593,0.322086170895,-111.890859,-34.700266,-30.676889
1048576,1048640,2097280,0.106,222311,32,80,13108,45,51,78.825074,0.322086170895,-114.128584,-35.303510,-30.619638
1048576,1048640,2097280,0.106,222311,32,80,13108,45,52,80.459556,0.322086170895,-116.366297,-35.906741,-30.583155
1048576,1048640,2097280,0.106,222311,32,80,13108,45,53,82.094037,0.322086170895,-118.603995,-36.509958,-30.559633
1048576,1048640,2097280,0.106,222311,32,80,13108,45,54,83.728518,0.322086170895,-120.841678,-37.113160,-30.544355
1048576,1048640,2097280,0.106,222311,32,80,13108,45,55,85.363000,0.322086170895,-123.079343,-37.716343,-30.534385
1048576,1048640,2097280,0.106,222311,32,80,13108,45,56,86.997481,0.322086170895,-125.316987,-38.319506,-30.527859
1048576,1048640,2097280,0.106,222311,32,80,13108,45,57,88.631963,0.322086170895,-127.554609,-38.922646,-30.523579
1048576,1048640,2097280,0.106,222311,32,80,13108,45,58,90.266444,0.322086170895,-129.792205,-39.525761,-30.520768
1048576,1048640,2097280,0.106,222311,32,80,13108,45,59,91.900925,0.322086170895,-132.029772,-40.128847,-30.518921
1048576,1048640,2097280,0.106,222311,32,80,13108,45,60,93.535407,0.322086170895,-134.267306,-40.731900,-30.517706
1048576,1048640,2097280,0.106,222311,32,80,13108,45,61,95.169888,0.322086170895,-136.504804,-41.334916,-30.516906
1048576,1048640,2097280,0.106,222311,32,80,13108,45,62,96.804369,0.322086170895,-138.742260,-41.937891,-30.516380
1048576,1048640,2097280,0.106,222311,32,80,13108,45,63,98.438851,0.322086170895,-140.979669,-42.540819,-30.516034
1048576,1048640,2097280,0.106,222311,32,80,13108,45,64,100.073332,0.322086170895,-143.217026,-43.143694,-30.515806
1048576,1048640,2097280,0.106,222311,32,80,13108,45,65,101.707814,0.322086170895,-145.454324,-43.746510,-30.515656
1048576,1048640,2097280,0.106,222311,32,80,13108,45,66,103.342295,0.322086170895,-147.691555,-44.349260,-30.515557
1048576,1048640,2097280,0.106,222311,32,80,13108,45,67,104.976776,0.322086170895,-149.928710,-44.951934,-30.515492
1048576,1048640,2097280,0.106,222311,32,80,13108,45,68,106.611258,0.322086170895,-152.165781,-45.554524,-30.515449
1048576,1048640,2097280,0.106,222311,32,80,13108,45,69,108.245739,0.322086170895,-154.402757,-46.157018,-30.515421
1048576,1048640,2097280,0.106,222311,32,80,13108,45,70,109.880220,0.322086170895,-156.639626,-46.759405,-30.515402
1048576,1048640,2097280,0.106,222311,32,80,13108,45,71,111.514702,0.322086170895,-158.876374,-47.361672,-30.515390
1048576,1048640,2097280,0.106,222311,32,80,13108,45,72,113.149183,0.322086170895,-161.112986,-47.963803,-30.515382
1048576,1048640,2097280,0.106,222311,32,80,13108,45,73,114.783665,0.322086170895,-163.349447,-48.565782,-30.515377
1048576,1048640,2097280,0.106,222311,32,80,13108,45,74,116.418146,0.322086170895,-165.585736,-49.167590,-30.515373
1048576,1048640,2097280,0.106,222311,32,80,13108,45,75,118.052627,0.322086170895,-167.821833,-49.769206,-30.515371
1048576,1048640,2097280,0.106,222311,32,80,13108,45,76,119.687109,0.322086170895,-170.057715,-50.370607,-30.515369
1048576,1048640,2097280,0.106,222311,32,80,13108,45,77,121.321590,0.322086170895,-172.293355,-50.971765,-30.515368
1048576,1048640,2097280,0.106,222311,32,80,13108,45,78,122.956071,0.322086170895,-174.528724,-51.572652,-30.515368
1048576,1048640,2097280,0.106,222311,32,80,13108,45,79,124.590553,0.322086170895,-176.763788,-52.173235,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,80,126.225034,0.322086170895,-178.998512,-52.773478,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,81,127.859516,0.322086170895,-181.232855,-53.373340,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,82,129.493997,0.322086170895,-183.466772,-53.972775,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,83,131.128478,0.322086170895,-185.700212,-54.571734,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,84,132.762960,0.322086170895,-187.933121,-55.170161,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,85,134.397441,0.322086170895,-190.165436,-55.767995,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,86,136.031922,0.322086170895,-192.397090,-56.365167,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,87,137.664367,0.356995209458,-194.628006,-56.963639,-30.515367
1048576,1048640,2097280,0.106,222311,32,80,13108,45,88,139.150390,0.356995209458,-196.858104,-57.707714,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,89,140.636414,0.356995209458,-199.087293,-58.450879,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,90,142.122437,0.356995209458,-201.315473,-59.193036,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,91,143.608461,0.356995209458,-203.542536,-59.934075,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,92,145.094484,0.356995209458,-205.768365,-60.673881,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,93,146.580507,0.356995209458,-207.992832,-61.412325,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,94,148.066531,0.356995209458,-210.215800,-62.149270,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,95,149.552554,0.356995209458,-212.437121,-62.884567,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,96,151.038577,0.356995209458,-214.656639,-63.618061,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,97,152.524601,0.356995209458,-216.874183,-64.349582,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,98,154.010624,0.356995209458,-219.089579,-65.078955,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,99,155.496648,0.356995209458,-221.302639,-65.805992,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,100,156.982671,0.356995209458,-223.513174,-66.530503,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,101,158.468694,0.356995209458,-225.720982,-67.252287,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,102,159.954718,0.356995209458,-227.925862,-67.971145,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,103,161.440741,0.356995209458,-230.127608,-68.686867,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,104,162.926764,0.356995209458,-232.326017,-69.399253,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,105,164.412788,0.356995209458,-234.520892,-70.108104,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,106,165.898811,0.356995209458,-236.712034,-70.813223,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,107,167.384835,0.356995209458,-238.899265,-71.514430,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,108,168.870858,0.356995209458,-241.082416,-72.211558,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,109,170.356881,0.356995209458,-243.261334,-72.904453,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,110,171.842905,0.356995209458,-245.435890,-73.592985,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,111,173.328928,0.356995209458,-247.605979,-74.277051,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,112,174.814952,0.356995209458,-249.771519,-74.956567,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,113,176.300975,0.356995209458,-251.932459,-75.631484,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,114,177.786998,0.356995209458,-254.088781,-76.301782,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,115,179.273022,0.356995209458,-256.240489,-76.967468,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,116,180.759045,0.356995209458,-258.387626,-77.628581,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,117,182.245068,0.356995209458,-260.530262,-78.285194,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,118,183.731092,0.356995209458,-262.668490,-78.937399,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,119,185.217115,0.356995209458,-264.802434,-79.585319,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,120,186.703139,0.356995209458,-266.932240,-80.229101,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,121,188.189162,0.356995209458,-269.058068,-80.868906,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,122,189.675185,0.356995209458,-271.180098,-81.504913,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,123,191.161209,0.356995209458,-273.298525,-82.137316,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,124,192.647232,0.356995209458,-275.413544,-82.766312,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,125,194.133255,0.356995209458,-277.525364,-83.392108,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,126,195.619279,0.356995209458,-279.634192,-84.014914,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,127,197.105302,0.356995209458,-281.740235,-84.634932,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,128,198.591326,0.356995209458,-283.843696,-85.252370,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,129,200.077349,0.356995209458,-285.944776,-85.867427,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,130,201.563372,0.356995209458,-288.043665,-86.480293,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,131,203.049396,0.356995209458,-290.140548,-87.091153,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,132,204.535419,0.356995209458,-292.235603,-87.700183,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,133,206.021442,0.356995209458,-294.328991,-88.307548,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,134,207.507466,0.356995209458,-296.420869,-88.913404,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,135,208.993489,0.356995209458,-298.511384,-89.517895,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,136,210.479513,0.356995209458,-300.600669,-90.121156,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,137,211.965536,0.356995209458,-302.688848,-90.723312,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,138,213.451559,0.356995209458,-304.776039,-91.324479,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,139,214.937583,0.356995209458,-306.862344,-91.924761,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,140,216.423606,0.356995209458,-308.947862,-92.524256,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,141,217.909630,0.356995209458,-311.032682,-93.123052,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,142,219.395653,0.356995209458,-313.116882,-93.721229,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,143,220.881676,0.356995209458,-315.200536,-94.318860,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,144,222.367700,0.356995209458,-317.283711,-94.916011,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,145,223.853723,0.356995209458,-319.366466,-95.512743,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,146,225.339746,0.356995209458,-321.448856,-96.109110,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,147,226.825770,0.356995209458,-323.530929,-96.705159,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,148,228.311793,0.356995209458,-325.612729,-97.300936,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,149,229.797817,0.356995209458,-327.694296,-97.896479,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,150,231.283840,0.356995209458,-329.775665,-98.491825,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,151,232.769863,0.356995209458,-331.856868,-99.087005,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,152,234.255887,0.356995209458,-333.937933,-99.682046,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,153,235.741910,0.356995209458,-336.018886,-100.276976,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,154,237.227933,0.356995209458,-338.099750,-100.871817,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,155,238.713957,0.356995209458,-340.180545,-101.466588,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,156,240.199980,0.356995209458,-342.261288,-102.061308,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,157,241.686004,0.356995209458,-344.341998,-102.655994,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,158,243.172027,0.356995209458,-346.422686,-103.250659,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,159,244.658050,0.356995209458,-348.503367,-103.845317,-30.515366
1048576,1048640,2097280,0.106,222311,32,80,13108,45,160,246.144074,0.356995209458,-350.584052,-104.439978,-30.515366
