H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
27,-78398.74165634377,-79.37340358583458,-135.2353724100558,-192.78092944066023,-251.4275497763515,-310.9145041489309,-371.09185300288806,-431.8617280354318,-493.1547968677082,-79.37340358583458
28,-78398.74165634377,-80.07419722810045,-135.83412503030985,-193.27432599684204,-251.8121480775931,-311.18675885753873,-371.24815668796964,-431.89847677423603,-493.06848988009625,-80.07419722810045
29,-78398.74165634377,-80.77670735149957,-136.43809845546926,-193.77666168762562,-252.20962690750852,-311.47606330618663,-371.42590457441696,-431.9612751816193,-493.013017210416,-80.77670735149957
30,-78398.74165634377,-81.48082136650744,-137.04694777362732,-194.28733918244075,-252.61911566939065,-311.78125286625556,-371.6236187404526,-432.04831655006876,-492.9862349802781,-81.48082136650744
31,-78398.74165634377,-82.18643740890052,-137.66036117407737,-194.8058190708316,-253.03982900876076,-312.1012778615696,-371.83996789921093,-432.15797357303524,-492.98621100584893,-82.18643740890052
32,-78398.74165634377,-82.8934630214093,-138.27805584321177,-195.33161261180015,-253.4710560533642,-312.4351889741999,-372.07374875204266,-432.28877563827734,-493.01119837066057,-82.8934630214093
33,-78398.74165634377,-83.60181402985911,-138.89977447559372,-195.86427558114832,-253.91215129509823,-312.7821248863478,-372.32387019444496,-432.43938956164584,-493.0596129195885,-83.60181402985911
34,-78398.74165634377,-84.31141358111316,-139.52528229345134,-196.4034030239938,-254.36252682320165,-313.1413017611184,-372.5893398700765,-432.60860316078305,-493.1300140065605,-84.31141358111316
35,-78398.74165634377,-85.0221913176385,-140.15436449020126,-196.9486247591305,-254.8216456774526,-313.51200424607856,-372.86925267011173,-432.7953111875253,-493.2210879580343,-85.0221913176385
36,-78398.74165634377,-85.73408266678939,-140.78682402827408,-197.4996015103552,-255.2890161338994,-313.8935777439208,-373.1627808521507,-432.99850322849886,-493.33163381308157,-85.73408266678939
37,-78398.74165634377,-86.44702821972956,-141.42247972747424,-198.05602155620488,-255.76418676410228,-314.28542173594235,-373.46916550739064,-433.2172532490004,-493.4605509735462,-86.44702821972956
38,-78398.74165634377,-87.1609732057965,-142.06116461799928,-198.6175978358966,-256.24674216460295,-314.6869840101764,-373.78770918112735,-433.4507105407878,-493.6068284889848,-87.1609732057965
39,-78398.74165634377,-87.87586700749429,-142.702724477403,-199.18406540095032,-256.7362992125154,-315.0977556132998,-374.11776942734673,-433.6980918174008,-493.7695356892609,-87.87586700749429
40,-78398.74165634377,-88.59166276171698,-143.34701657561106,-199.75517921207958,-257.23250381925965,-315.5172664681188,-374.4587532074168,-433.95867433603956,-493.94781401726004,-88.59166276171698
41,-78398.74165634377,-89.30831698892243,-143.99390855197385,-200.33071218506197,-257.73502806335085,-315.94508151247175,-374.81011196237216,-434.2317898494568,-494.1408698423792,-89.30831698892243
42,-78398.74165634377,-90.02578928647368,-144.64327744570303,-200.9104534900358,-258.24356768770673,-316.38079732436694,-375.17133730159446,-434.5168193087333,-494.34796815610434,-90.02578928647368
43,-78398.74165634377,-90.74404203228687,-145.29500881351765,-201.4942070239466,-258.7578398654394,-316.82403911981226,-375.54195717601544,-434.813188166576,-494.5684269823619,-90.74404203228687
44,-78398.74165634377,-91.46304014190696,-145.94899596698787,-202.08179007684186,-259.2775812415496,-317.27445811636613,-375.92153251330126,-435.1203622429782,-494.80161244994326,-91.46304014190696
45,-78398.74165634377,-92.18275084972626,-146.60513929167513,-202.67303214403424,-259.8025461914391,-317.73172919097607,-376.30965423061133,-435.437844055442,-495.04693441670736,-92.18275084972626
46,-78398.74165634377,-92.90314349807102,-147.26334562417316,-203.2677738518916,-260.33250525448966,-318.1955487801077,-376.70594056182006,-435.7651695394,-495.3038425603071,-92.90314349807102
47,-78398.74165634377,-93.62418936626672,-147.9235277128105,-203.8658660157815,-260.86724375332625,-318.665633023892,-377.11003469160767,-436.10190514149747,-495.5718229087786,-93.62418936626672
48,-78398.74165634377,-94.34586151743503,-148.58560373436688,-204.4671687964122,-261.40656055813,-319.14171610630274,-377.5216026402983,-436.4476452214002,-495.8503947385245,-94.34586151743503
49,-78398.74165634377,-95.06813463576059,-149.2494968348028,-205.07155091734026,-261.95026695297116,-319.6235487418636,-377.9403313432328,-436.8020096986619,-496.13910776927037,-95.06813463576059
50,-78398.74165634377,-95.79098492346134,-149.91513475928573,-205.6788890044013,-262.49818565994775,-320.11089685923093,-378.3659269690352,-437.16464198301134,-496.43753968813803,-95.79098492346134
51,-78398.74165634377,-96.51438995293658,-150.58244946347423,-206.28906693519548,-263.05014990489707,-320.6035403607238,-378.79811335080706,-437.53520705672526,-496.74529386629,-96.51438995293658
52,-78398.74165634377,-97.23832859445815,-151.25137682342233,-206.9019753126015,-263.60600263502016,-321.10127206402683,-379.23663063214786,-437.9133898063752,-497.06199736081015,-97.23832859445815
53,-78398.74165634377,-97.96278089279838,-151.92185631492387,-207.5175109302389,-264.1655957530903,-321.603896687301,-379.68123398536557,-438.298893457406,-497.3872990511479,-97.96278089279838
54,-78398.74165634377,-98.68772799201602,-152.59383075923915,-208.13557632430553,-264.7287894598621,-322.1112299662126,-380.13169248719333,-438.69143819330475,-497.7208679885013,-98.68772799201602
55,-78398.74165634377,-99.41315205971813,-153.26724608447753,-208.75607935889693,-265.2954516494086,-322.6230978449551,-380.5877880911676,-439.09075989560586,-498.0623918911199,-99.41315205971813
56,-78398.74165634377,-100.13903620880139,-153.9420510990235,-209.37893283916702,-265.8654573496222,-323.1393357312275,-381.0493146841316,-439.4966089894417,-498.4115757677081,-100.13903620880139
57,-78398.74165634377,-100.8653644331551,-154.61819729183998,-210.0040541656378,-266.43868821924303,-323.6597878244768,-381.5160772340535,-439.90874939959645,-498.7681406713416,-100.8653644331551
58,-78398.74165634377,-101.59212154499359,-155.29563864609693,-210.6313650144604,-267.01503208475543,-324.18430649893304,-381.9878910086999,-440.3269575945358,-499.1318225593801,-101.59212154499359
59,-78398.74165634377,-102.31929312647586,-155.97433147749038,-211.26079105382766,-267.5943825257504,-324.7127517485818,-382.4645808706442,-440.75102172213906,-499.5023712611708,-102.31929312647586
60,-78398.74165634377,-103.04686547120141,-156.65423427188045,-211.89226166990423,-268.1766384809932,-325.24499066483486,-382.9459806179357,-441.18074080480784,-499.87954951964457,-103.04686547120141
61,-78398.74165634377,-103.77482554416203,-157.3353075498783,-212.52570972898437,-268.76170390068677,-325.7808969712184,-383.4319323933837,-441.61592401562893,-500.2631321269718,-103.77482554416203
62,-78398.74165634377,-104.50316093686072,-158.01751373424491,-213.1610713507819,-269.34948741892396,-326.3203505880148,-383.9222861342677,-442.05639000606925,-500.65290512351413,-104.50316093686072
63,-78398.74165634377,-105.23185981886292,-158.70081702069405,-213.798285692634,-269.93990204521697,-326.8632372247566,-384.4168990593147,-442.50196628102145,-501.0486650547252,-105.23185981886292
64,-78398.74165634377,-105.96091092241394,-159.38518328803352,-214.43729477991917,-270.5328649095867,-327.40944803424435,-384.91563522577025,-442.95248865297503,-501.4502183167726,-105.96091092241394
65,-78398.74165634377,-106.69030348426877,-160.07057997123567,-215.07804330551718,-271.1282969834239,-327.9588792495181,-385.4183650771076,-443.4078006951197,-501.85738050973714,-106.69030348426877
66,-78398.74165634377,-107.42002723837042,-160.75697599057398,-215.7204784910149,-271.72612286810966,-328.51143189515784,-385.92496507205794,-443.8677532831522,-502.2699758874248,-107.42002723837042
67,-78398.74165634377,-108.15007235996455,-161.44434163688638,-216.3645499091477,-272.3262705504146,-329.06701147123977,-386.43531729266533,-444.33220412291433,-502.68783680013587,-108.15007235996455
68,-78398.74165634377,-108.8804294714752,-162.1326485229491,-217.01020937696143,-272.9286712336627,-329.62552771846265,-386.94930913928533,-444.8010173711005,-503.1108032369881,-108.8804294714752
69,-78398.74165634377,-109.61108958558293,-162.82186947596543,-217.65741079440355,-273.53325911884025,-330.1868943381798,-387.46683298571,-445.2740632216861,-503.53872233991194,-109.61108958558293
70,-78398.74165634377,-110.34204410839149,-163.51197849378,-218.30611005047191,-274.139971257487,-330.75102878863385,-387.98778591533596,-445.7512175785107,-503.9714480091473,-110.34204410839149
71,-78398.74165634377,-111.07328480003093,-164.20295066180122,-218.95626489364105,-274.7487473726674,-331.31785205338684,-388.5120694338903,-446.23236170905244,-504.40884049488415,-111.07328480003093
72,-78398.74165634377,-111.80480375943249,-164.89476209713013,-219.60783483276603,-275.35952971390924,-331.8872884474844,-389.0395892238435,-446.71738194418293,-504.8507660393847,-111.80480375943249
73,-78398.74165634377,-112.53659341829162,-165.58738990465136,-220.2607810529087,-275.9722629302822,-332.4592654451505,-389.570254924087,-447.20616940703025,-505.29709655230437,-112.53659341829162
74,-78398.74165634377,-113.26864650241198,-166.280812103065,-220.9150663038641,-276.58689391909195,-333.0337134862745,-390.10397989170394,-447.69861972754325,-505.74770927551583,-113.26864650241198
75,-78398.74165634377,-114.00095603168359,-166.9750075918924,-221.57065483215266,-277.2033717207578,-333.6105658319607,-390.64068101591226,-448.1946328124772,-506.2024865067887,-114.00095603168359
76,-78398.74165634377,-114.7335153009571,-167.66995610154723,-222.22751229844215,-277.82164740161113,-334.18975841063116,-391.1802785253723,-448.69411261175327,-506.6613153230408,-114.7335153009571
77,-78398.74165634377,-115.46631785821653,-168.36563814271753,-222.88560569637093,-278.44167394034923,-334.7712296702617,-391.72269580424177,-449.1969668963385,-507.12408731802464,-115.46631785821653
78,-78398.74165634377,-116.19935750584989,-169.062034980631,-223.54490329827232,-279.0634061435412,-335.3549204618878,-392.26785924187766,-449.7031070723042,-507.5906983788833,-116.19935750584989
79,-78398.74165634377,-116.93262827295578,-169.75912858213925,-224.2053745754867,-279.6868005376353,-335.94077390171145,-392.81569806337427,-450.2124479780647,-508.0610484483575,-116.93262827295578
80,-78398.74165634377,-117.66612442100094,-170.45690159765599,-224.866990155259,-280.3118152993577,-336.5287352735129,-393.3661442024183,-450.7249077261079,-508.5350413337626,-117.66612442100094
81,-78398.74165634377,-118.39984040804656,-171.15533730318828,-225.52972173925832,-280.93841014939835,-337.11875189608344,-393.91913214108985,-451.2404075136459,-509.0125844870213,-118.39984040804656
82,-78398.74165634377,-119.13377090892386,-171.854419599586,-226.19354208079494,-281.5665463063267,-337.71077305258865,-394.474598813256,-451.75887149874507,-509.49358885210034,-119.13377090892386
83,-78398.74165634377,-119.86791077905775,-172.5541329567967,-226.8584249083042,-282.1961863882323,-338.30474986911406,-395.03248345885015,-452.28022662898013,-509.9779686667984,-119.86791077905775
84,-78398.74165634377,-120.60225506076857,-173.2544624016784,-227.52434489373107,-282.8272943605189,-338.9006352408305,-395.59272752719346,-452.80440252078256,-510.4656413168526,-120.60225506076857
85,-78398.74165634377,-121.33679897096155,-173.95539348831818,-228.19127760449987,-283.45983546858423,-339.49838374427463,-396.15527456787305,-453.33133132776237,-510.95652718063974,-121.33679897096155
86,-78398.74165634377,-122.07153788841278,-174.65691226897258,-228.85919945719806,-284.0937761733268,-340.0979515537402,-396.72007012695093,-453.86094761577544,-511.4505494819598,-122.07153788841278
87,-78398.74165634377,-122.80646735766027,-175.3590052825026,-229.52808768978167,-284.72908410620835,-340.69929637831615,-397.28706166507624,-454.393188261069,-511.94763416735594,-122.80646735766027
88,-78398.74165634377,-123.5415830632578,-176.06165951409847,-230.19792030594664,-285.36572799752486,-341.30237737317367,-397.8561984509229,-454.92799232502625,-512.4477097611364,-123.5415830632578
89,-78398.74165634377,-124.27688084786948,-176.7648623996311,-230.86867606504234,-286.00367765107575,-341.90715509827055,-398.4274315030746,-455.46530097838644,-512.9507072711325,-124.27688084786948
90,-78398.74165634377,-125.01235667971062,-177.46860178012824,-231.54033442289708,-286.6429038706661,-342.5135914297253,-399.00071348558,-456.00505738015494,-513.4565600501666,-125.01235667971062
91,-78398.74165634377,-125.748006664381,-178.17286590130465,-232.21287551845668,-287.2833784331868,-343.1216495186894,-399.57599865183755,-456.54720660583865,-513.9652037078433,-125.748006664381
92,-78398.74165634377,-126.4838270388104,-178.87764339596808,-232.886280143977,-287.92507404599843,-343.73129373528076,-400.1532427744464,-457.091695562464,-514.4765760100885,-126.4838270388104
93,-78398.74165634377,-127.21981415111858,-179.58292325284876,-233.5605297023749,-288.5679642921561,-344.34248960109755,-400.7324030643862,-457.6384728938065,-514.990616769717,-127.21981415111858
94,-78398.74165634377,-127.95596446762536,-180.28869481325515,-234.23560619291766,-289.2120236046907,-344.9552037514682,-401.31343812066063,-458.18748891683043,-515.5072677690765,-127.95596446762536
95,-78398.74165634377,-128.69227457316583,-180.99494776153188,-234.91149219138353,-289.8572272358851,-345.56940389339303,-401.8963078763054,-458.7386955552097,-516.026472680499,-128.69227457316583
96,-78398.74165634377,-129.4287411509845,-181.70167209560628,-235.5881708108068,-290.5035512077768,-346.18505874524556,-402.4809735268543,-459.2920462559637,-516.5481769705809,-129.4287411509845
97,-78398.74165634377,-130.16536098761284,-182.40885812301292,-236.26562568821276,-291.1509722891557,-346.8021380036022,-403.06739748644225,-459.8474959344322,-517.0723278334485,-130.16536098761284
98,-78398.74165634377,-130.90213096888104,-183.11649644851377,-236.94384096343384,-291.7994679651465,-347.42061230314675,-403.6555433376252,-460.40500091344916,-517.5988741189128,-130.90213096888104
99,-78398.74165634377,-131.63904807626162,-183.82457796245248,-237.62280125910777,-292.4490164084533,-348.04045317874625,-404.24537578384525,-460.96451886582474,-518.1277662644126,-131.63904807626162
100,-78398.74165634377,-132.37610937390437,-184.53309382020439,-238.30249165218095,-293.09959644256116,-348.66163301995573,-404.8368605948421,-461.52600875021477,-518.6589562209773,-132.37610937390437
101,-78398.74165634377,-133.113312023766,-185.24203545010852,-238.98289767430438,-293.7511875342229,-349.2841250552509,-405.4299645822477,-462.08943077769464,-519.1923974103601,-133.113312023766
102,-78398.74165634377,-133.85065326014347,-185.95139452113222,-239.66400527231983,-294.4037697464546,-349.90790329717765,-406.024655536534,-462.65474634013816,-519.7280446444735,-133.85065326014347
103,-78398.74165634377,-134.58813040669216,-186.66116295337795,-240.34580081194895,-295.0573237350934,-350.53294253144657,-406.62090220832096,-463.2219179833906,-520.2658540900684,-134.58813040669216
104,-78398.74165634377,-135.32574085653002,-187.37133289197084,-241.02827104518857,-295.7118307093962,-351.15921827045406,-407.2186742544842,-463.79090934564573,-520.8057831990375,-135.32574085653002
105,-78398.74165634377,-136.06348208106309,-188.0818967099681,-241.71140310704405,-296.36727242232115,-351.7867067368079,-407.81794221464537,-464.36168512657514,-521.3477906698861,-136.06348208106309
106,-78398.74165634377,-136.80135161902322,-188.79284699176782,-242.3951844930362,-297.0236311418918,-352.415384828277,-408.4186774694124,-464.9342110385849,-521.8918363916839,-136.80135161902322
107,-78398.74165634377,-137.5393470831952,-189.50417653446044,-243.07960305495845,-297.68088964108983,-353.0452301015656,-409.02085221777503,-465.508453777555,-522.4378814078734,-137.5393470831952
108,-78398.74165634377,-138.27746614976974,-190.21587833205334,-243.7646469797449,-298.3390311711443,-353.67622073977515,-409.6244394384948,-466.0843809778826,-522.9858878647096,-138.27746614976974
109,-78398.74165634377,-139.01570655706163,-190.9279455692924,-244.4503047781895,-298.9980394449203,-354.30833553025417,-410.22941286215246,-466.6619611785079,-523.5358189709916,-139.01570655706163
110,-78398.74165634377,-139.75406610539062,-191.6403716168856,-245.1365652752964,-299.6578986221993,-354.9415538445681,-410.8357469456125,-467.24116379161063,-524.0876389607729,-139.75406610539062
111,-78398.74165634377,-140.4925426593773,-192.35315002934126,-245.8234176034727,-300.31859329801904,-355.57585562178735,-411.443416850045,-467.82195907516007,-524.6413130601958,-140.4925426593773
112,-78398.74165634377,-141.23113412969843,-193.06627452245587,-246.51085117558344,-300.98010847110055,-356.2112213321021,-412.0523983995031,-468.404318086259,-525.1968074353907,-141.23113412969843
113,-78398.74165634377,-141.9698384933157,-193.77973898947107,-247.1988556968556,-301.64242955134347,-356.84763197970403,-412.66266807901644,-468.9882126742401,-525.7540891803804,-141.9698384933157
114,-78398.74165634377,-142.7086537728052,-194.49353747651526,-247.88742113626415,-302.3055423269775,-357.48506906554894,-413.27420299277884,-469.57361543408257,-526.3131262655348,-142.7086537728052
115,-78398.74165634377,-143.44757804724716,-195.207664189764,-248.5765377298242,-302.9694329638144,-358.1235145823995,-413.8869808548171,-470.1604996925387,-526.8738875189551,-143.44757804724716
116,-78398.74165634377,-144.186609438172,-195.92211347782276,-249.2661959592574,-303.63408798006054,-358.7629509856141,-414.50097995559116,-470.7488394703836,-527.4363425842122,-144.186609438172
117,-78398.74165634377,-144.92574612554705,-196.63687984430422,-249.9563865610154,-304.2994942516441,-359.40336119463933,-415.1161791594888,-471.3386094757478,-528.0004619093534,-144.92574612554705
118,-78398.74165634377,-145.66498632521484,-197.35195792199886,-250.6471004970544,-304.96563897945083,-360.04472855656513,-415.73255786456474,-471.92978505987776,-528.5662166985269,-145.66498632521484
119,-78398.74165634377,-146.40432830429413,-198.06734248514064,-251.3383289638475,-305.63250969495436,-360.68703684823174,-416.3500960009778,-472.52234221177736,-529.1335789026733,-146.40432830429413
120,-78398.74165634377,-147.1437703686324,-198.78302843385774,-252.03006337371156,-306.30009423829983,-361.3302702509453,-416.9687740022093,-473.11625752578243,-529.7025211833217,-147.1437703686324
121,-78398.74165634377,-147.88331086925626,-199.49901079775938,-252.7222953554047,-306.9683807557876,-361.97441334473575,-417.58857279596435,-473.7115081889744,-530.2730168963849,-147.88331086925626
122,-78398.74165634377,-148.62294819419526,-200.21528472498582,-253.41501674031892,-307.63735768309,-362.61945108847436,-418.20947378107854,-474.30807195475177,-530.845040062258,-148.62294819419526
123,-78398.74165634377,-149.36268077784024,-200.93184548892128,-254.1082195664321,-308.30701374636004,-363.2653688180127,-418.8314588225729,-474.9059271346897,-531.4185653543682,-149.36268077784024
124,-78398.74165634377,-150.102507080755,-201.64868846547725,-254.80189605294962,-308.97733793412056,-363.912152215242,-419.4545102177586,-475.5050525615772,-531.9935680590285,-150.102507080755
125,-78398.74165634377,-150.84242560842372,-202.36580914938438,-255.49603861408144,-309.6483195084128,-364.5597873165008,-420.0786107018222,-476.10542759206123,-532.5700240750331,-150.84242560842372
126,-78398.74165634377,-151.5824349030277,-203.08320314364107,-256.19063984604225,-310.31994798928093,-365.20826049444264,-420.7037434269699,-476.7070320829853,-533.1479098870659,-151.5824349030277
127,-78398.74165634377,-152.3225335337456,-203.80086614755098,-256.8856925127688,-310.9922131380577,-365.8575584388164,-421.3298919405989,-477.309846366843,-533.7272025383683,-152.3225335337456
